,"(deg C) Mean Temperature (ERA5) at Badulla, 2007-01-01 to 2025-12-31"
"2019-06-04",25.7869
"2019-06-05",26.4607
"2019-06-06",25.8006
"2019-06-07",26.1573
"2019-06-08",26.3776
"2019-06-09",26.1124
"2019-06-10",24.9358
"2019-06-11",25.7581
"2019-06-12",25.5531
"2019-06-13",25.7863
"2019-06-14",25.7573
"2019-06-15",26.8405
"2019-06-16",26.436
"2019-06-17",26.5471
"2019-06-18",26.7993
"2019-06-19",26.7808
"2019-06-20",26.0179
"2019-06-21",25.7191
"2019-06-22",25.343
"2019-06-23",25.9784
"2019-06-24",26.5546
"2019-06-25",26.5151
"2019-06-26",26.1581
"2019-06-27",26.6426
"2019-06-28",26.2342
"2019-06-29",26.2353
"2019-06-30",25.7672
"2019-07-01",26.3419
"2019-07-02",26.6444
"2019-07-03",26.4828
"2019-07-04",26.6742
"2019-07-05",26.8736
"2019-07-06",26.6187
"2019-07-07",26.4463
"2019-07-08",27.3207
"2019-07-09",25.4264
"2019-07-10",25.4247
"2019-07-11",26.4636
"2019-07-12",27.1183
"2019-07-13",25.0534
"2019-07-14",24.7631
"2019-07-15",25.0373
"2019-07-16",25.953
"2019-07-17",25.2351
"2019-07-18",24.5299
"2019-07-19",24.5488
"2019-07-20",24.9295
"2019-07-21",25.0014
"2019-07-22",23.9298
"2019-07-23",24.6484
"2019-07-24",25.1037
"2019-07-25",25.5409
"2019-07-26",25.1901
"2019-07-27",25.287
"2019-07-28",25.2675
"2019-07-29",25.2824
"2019-07-30",25.9465
"2019-07-31",25.6054
"2019-08-01",26.5643
"2019-08-02",26.3408
"2019-08-03",26.3424
"2019-08-04",26.2387
"2019-08-05",26.292
"2019-08-06",26.4601
"2019-08-07",25.8007
"2019-08-08",24.589
"2019-08-09",24.1079
"2019-08-10",24.6068
"2019-08-11",25.1011
"2019-08-12",24.343
"2019-08-13",24.1621
"2019-08-14",24.3182
"2019-08-15",24.7241
"2019-08-16",24.9931
"2019-08-17",24.3321
"2019-08-18",24.8305
"2019-08-19",24.5783
"2019-08-20",25.3423
"2019-08-21",25.0725
"2019-08-22",23.928
"2019-08-23",23.1299
"2019-08-24",24.7508
"2019-08-25",25.0053
"2019-08-26",24.2478
"2019-08-27",24.5949
"2019-08-28",25.2314
"2019-08-29",25.6418
"2019-08-30",24.748
"2019-08-31",25.8337
"2019-09-01",25.163
"2019-09-02",25.7786
"2019-09-03",26.0891
"2019-09-04",25.7305
"2019-09-05",25.5423
"2019-09-06",26.0408
"2019-09-07",26.3086
"2019-09-08",26.0764
"2019-09-09",26.256
"2019-09-10",26.0128
"2019-09-11",25.1482
"2019-09-12",23.9395
"2019-09-13",24.8431
"2019-09-14",25.0726
"2019-09-15",23.6724
"2019-09-16",23.8564
"2019-09-17",24.8127
"2019-09-18",25.1338
"2019-09-19",24.0345
"2019-09-20",24.4884
"2019-09-21",25.4291
"2019-09-22",24.062
"2019-09-23",23.5216
"2019-09-24",22.57
"2019-09-25",21.6436
"2019-09-26",22.6548
"2019-09-27",22.7427
"2019-09-28",22.0239
"2019-09-29",22.5713
"2019-09-30",22.5895
"2019-10-01",22.5514
"2019-10-02",23.2012
"2019-10-03",22.9092
"2019-10-04",23.443
"2019-10-05",23.2119
"2019-10-06",22.0918
"2019-10-07",22.9783
"2019-10-08",23.0667
"2019-10-09",23.1566
"2019-10-10",23.1819
"2019-10-11",22.611
"2019-10-12",22.9236
"2019-10-13",22.8867
"2019-10-14",23.7922
"2019-10-15",23.1021
"2019-10-16",22.2581
"2019-10-17",23.1994
"2019-10-18",23.0644
"2019-10-19",22.5189
"2019-10-20",22.5891
"2019-10-21",22.4073
"2019-10-22",22.5952
"2019-10-23",22.898
"2019-10-24",21.8378
"2019-10-25",23.1833
"2019-10-26",22.2094
"2019-10-27",21.3686
"2019-10-28",21.1436
"2019-10-29",21.7884
"2019-10-30",22.6083
"2019-10-31",22.7146
"2019-11-01",23.2535
"2019-11-02",22.3727
"2019-11-03",22.0516
"2019-11-04",23.1456
"2019-11-05",23.5848
"2019-11-06",23.6313
"2019-11-07",24.3255
"2019-11-08",24.179
"2019-11-09",23.1876
"2019-11-10",23.9157
"2019-11-11",23.9821
"2019-11-12",23.2348
"2019-11-13",23.1384
"2019-11-14",23.8188
"2019-11-15",23.2806
"2019-11-16",22.4832
"2019-11-17",23.2287
"2019-11-18",22.7627
"2019-11-19",22.9305
"2019-11-20",22.6647
"2019-11-21",23.1952
"2019-11-22",22.111
"2019-11-23",22.495
"2019-11-24",22.5667
"2019-11-25",21.9267
"2019-11-26",22.0419
"2019-11-27",22.7626
"2019-11-28",22.3926
"2019-11-29",22.2967
"2019-11-30",22.1035
"2019-12-01",22.8142
"2019-12-02",22.4315
"2019-12-03",22.3278
"2019-12-04",21.4849
"2019-12-05",21.5876
"2019-12-06",22.6987
"2019-12-07",21.4889
"2019-12-08",21.9897
"2019-12-09",21.6952
"2019-12-10",21.7075
"2019-12-11",21.4568
"2019-12-12",22.7873
"2019-12-13",22.7931
"2019-12-14",22.5709
"2019-12-15",22.0367
"2019-12-16",22.2817
"2019-12-17",21.7476
"2019-12-18",21.9918
"2019-12-19",21.8268
"2019-12-20",21.1108
"2019-12-21",22.5533
"2019-12-22",22.1692
"2019-12-23",22.4506
"2019-12-24",23.0269
"2019-12-25",22.4812
"2019-12-26",22.4587
"2019-12-27",22.5503
"2019-12-28",22.64
"2019-12-29",21.954
"2019-12-30",22.3818
"2019-12-31",22.8952
"2020-01-01",23.1986
"2020-01-02",22.961
"2020-01-03",23.5227
"2020-01-04",23.7502
"2020-01-05",23.1958
"2020-01-06",22.8686
"2020-01-07",22.842
"2020-01-08",22.007
"2020-01-09",21.8227
"2020-01-10",21.5245
"2020-01-11",22.1966
"2020-01-12",21.927
"2020-01-13",20.982
"2020-01-14",20.4885
"2020-01-15",20.8195
"2020-01-16",22.3039
"2020-01-17",22.1744
"2020-01-18",22.8374
"2020-01-19",22.8681
"2020-01-20",22.9939
"2020-01-21",22.7452
"2020-01-22",21.9684
"2020-01-23",22.8408
"2020-01-24",22.8902
"2020-01-25",22.515
"2020-01-26",21.9922
"2020-01-27",21.4519
"2020-01-28",21.44
"2020-01-29",21.7636
"2020-01-30",21.6399
"2020-01-31",21.4801
"2020-02-01",21.5192
"2020-02-02",22.1601
"2020-02-03",22.3616
"2020-02-04",22.4665
"2020-02-05",22.2315
"2020-02-06",22.4931
"2020-02-07",22.0902
"2020-02-08",22.4031
"2020-02-09",21.8602
"2020-02-10",22.0724
"2020-02-11",22.6713
"2020-02-12",22.2585
"2020-02-13",22.1573
"2020-02-14",22.9199
"2020-02-15",23.395
"2020-02-16",23.3722
"2020-02-17",22.4799
"2020-02-18",21.5506
"2020-02-19",21.5134
"2020-02-20",23.0831
"2020-02-21",22.8769
"2020-02-22",22.3747
"2020-02-23",22.5244
"2020-02-24",22.8392
"2020-02-25",23.3438
"2020-02-26",23.1959
"2020-02-27",23.2388
"2020-02-28",23.0382
"2020-02-29",22.7648
"2020-03-01",23.4614
"2020-03-02",23.6936
"2020-03-03",23.7168
"2020-03-04",23.6737
"2020-03-05",23.7013
"2020-03-06",24.4068
"2020-03-07",23.8598
"2020-03-08",24.0154
"2020-03-09",24.2697
"2020-03-10",24.2175
"2020-03-11",24.2661
"2020-03-12",24.1396
"2020-03-13",23.8283
"2020-03-14",24.121
"2020-03-15",24.3758
"2020-03-16",23.9125
"2020-03-17",23.2535
"2020-03-18",23.8365
"2020-03-19",24.6659
"2020-03-20",24.3549
"2020-03-21",24.3874
"2020-03-22",24.5842
"2020-03-23",24.5028
"2020-03-24",24.3965
"2020-03-25",24.0802
"2020-03-26",23.4185
"2020-03-27",23.9826
"2020-03-28",24.9586
"2020-03-29",25.7974
"2020-03-30",24.8669
"2020-03-31",24.8273
"2020-04-01",23.944
"2020-04-02",24.3961
"2020-04-03",24.9666
"2020-04-04",23.5623
"2020-04-05",25.1123
"2020-04-06",25.4196
"2020-04-07",25.7648
"2020-04-08",25.8753
"2020-04-09",25.1498
"2020-04-10",24.7057
"2020-04-11",24.6949
"2020-04-12",24.6605
"2020-04-13",24.8414
"2020-04-14",24.4077
"2020-04-15",23.81
"2020-04-16",24.4142
"2020-04-17",24.4723
"2020-04-18",24.6219
"2020-04-19",24.2598
"2020-04-20",24.873
"2020-04-21",24.9262
"2020-04-22",24.2017
"2020-04-23",24.5384
"2020-04-24",25.4472
"2020-04-25",25.5246
"2020-04-26",26.2049
"2020-04-27",25.8661
"2020-04-28",26.1933
"2020-04-29",26.0292
"2020-04-30",25.3786
"2020-05-01",25.5319
"2020-05-02",26.8439
"2020-05-03",26.2609
"2020-05-04",25.5918
"2020-05-05",24.9765
"2020-05-06",24.5924
"2020-05-07",24.5641
"2020-05-08",24.9032
"2020-05-09",24.4681
"2020-05-10",24.5355
"2020-05-11",24.2598
"2020-05-12",24.3874
"2020-05-13",24.3657
"2020-05-14",25.1984
"2020-05-15",25.1556
"2020-05-16",25.3122
"2020-05-17",25.7125
"2020-05-18",25.2932
"2020-05-19",24.9024
"2020-05-20",25.4306
"2020-05-21",25.6325
"2020-05-22",25.0172
"2020-05-23",25.8794
"2020-05-24",25.9334
"2020-05-25",26.1285
"2020-05-26",26.1179
"2020-05-27",25.6093
"2020-05-28",26.0808
"2020-05-29",25.7882
"2020-05-30",25.9962
"2020-05-31",26.1341
"2020-06-01",25.556
"2020-06-02",25.2806
"2020-06-03",25.1324
"2020-06-04",25.4948
"2020-06-05",26.1985
"2020-06-06",24.4475
"2020-06-07",23.9994
"2020-06-08",24.9091
"2020-06-09",26.0419
"2020-06-10",26.0433
"2020-06-11",25.0822
"2020-06-12",25.5836
"2020-06-13",26.4304
"2020-06-14",25.8486
"2020-06-15",26.1411
"2020-06-16",26.2765
"2020-06-17",26.262
"2020-06-18",26.4594
"2020-06-19",26.1422
"2020-06-20",26.3394
"2020-06-21",25.5109
"2020-06-22",25.4663
"2020-06-23",25.4712
"2020-06-24",25.1048
"2020-06-25",23.938
"2020-06-26",23.9364
"2020-06-27",24.7876
"2020-06-28",25.4637
"2020-06-29",25.9444
"2020-06-30",25.4928
"2020-07-01",25.9102
"2020-07-02",26.6344
"2020-07-03",25.3191
"2020-07-04",25.9133
"2020-07-05",26.3505
"2020-07-06",25.8178
"2020-07-07",26.5479
"2020-07-08",25.6246
"2020-07-09",24.6784
"2020-07-10",24.1499
"2020-07-11",24.2267
"2020-07-12",24.9734
"2020-07-13",25.2463
"2020-07-14",25.9242
"2020-07-15",25.6547
"2020-07-16",24.9179
"2020-07-17",25.4052
"2020-07-18",24.4982
"2020-07-19",24.4468
"2020-07-20",22.4161
"2020-07-21",24.4167
"2020-07-22",24.151
"2020-07-23",23.7029
"2020-07-24",23.902
"2020-07-25",23.6897
"2020-07-26",24.0268
"2020-07-27",24.0326
"2020-07-28",22.8878
"2020-07-29",23.4352
"2020-07-30",24.0388
"2020-07-31",25.0238
"2020-08-01",24.6761
"2020-08-02",24.3156
"2020-08-03",24.2804
"2020-08-04",24.4016
"2020-08-05",24.9068
"2020-08-06",23.8848
"2020-08-07",24.4868
"2020-08-08",24.0485
"2020-08-09",23.3622
"2020-08-10",24.2281
"2020-08-11",23.8854
"2020-08-12",24.272
"2020-08-13",24.5681
"2020-08-14",24.5285
"2020-08-15",24.6101
"2020-08-16",24.9153
"2020-08-17",25.1979
"2020-08-18",25.107
"2020-08-19",25.7335
"2020-08-20",25.7704
"2020-08-21",26.2716
"2020-08-22",26.7006
"2020-08-23",26.4069
"2020-08-24",26.1421
"2020-08-25",25.3368
"2020-08-26",25.1498
"2020-08-27",24.9479
"2020-08-28",25.1009
"2020-08-29",24.9546
"2020-08-30",25.1751
"2020-08-31",25.2787
"2020-09-01",24.1772
"2020-09-02",22.5985
"2020-09-03",24.2849
"2020-09-04",25.6143
"2020-09-05",24.1972
"2020-09-06",22.2258
"2020-09-07",23.5774
"2020-09-08",24.8755
"2020-09-09",24.2012
"2020-09-10",24.3016
"2020-09-11",24.9602
"2020-09-12",24.3638
"2020-09-13",24.0343
"2020-09-14",24.5536
"2020-09-15",24.822
"2020-09-16",25.3204
"2020-09-17",25.2678
"2020-09-18",24.439
"2020-09-19",24.2687
"2020-09-20",24.3661
"2020-09-21",23.8976
"2020-09-22",24.0439
"2020-09-23",24.5707
"2020-09-24",24.2254
"2020-09-25",23.4427
"2020-09-26",24.1852
"2020-09-27",24.69
"2020-09-28",24.2259
"2020-09-29",23.3809
"2020-09-30",23.6073
"2020-10-01",23.6722
"2020-10-02",24.9162
"2020-10-03",24.3627
"2020-10-04",24.2411
"2020-10-05",24.507
"2020-10-06",25.1278
"2020-10-07",24.3083
"2020-10-08",25.4104
"2020-10-09",24.2406
"2020-10-10",24.8939
"2020-10-11",24.4015
"2020-10-12",25.0111
"2020-10-13",25.2732
"2020-10-14",24.1352
"2020-10-15",24.325
"2020-10-16",24.1858
"2020-10-17",24.5415
"2020-10-18",24.945
"2020-10-19",24.9004
"2020-10-20",25.0069
"2020-10-21",25.028
"2020-10-22",24.7337
"2020-10-23",24.8329
"2020-10-24",24.7653
"2020-10-25",25.0178
"2020-10-26",25.0981
"2020-10-27",23.8854
"2020-10-28",24.223
"2020-10-29",24.3259
"2020-10-30",24.4625
"2020-10-31",24.9121
"2020-11-01",25.3317
"2020-11-02",25.0471
"2020-11-03",24.5506
"2020-11-04",23.5506
"2020-11-05",23.8267
"2020-11-06",23.2045
"2020-11-07",23.4846
"2020-11-08",22.4013
"2020-11-09",22.4811
"2020-11-10",22.8302
"2020-11-11",23.4526
"2020-11-12",23.3936
"2020-11-13",23.3896
"2020-11-14",23.077
"2020-11-15",23.6722
"2020-11-16",22.5071
"2020-11-17",22.4691
"2020-11-18",22.9536
"2020-11-19",23.1692
"2020-11-20",22.4462
"2020-11-21",22.3574
"2020-11-22",21.481
"2020-11-23",22.5676
"2020-11-24",22.8115
"2020-11-25",23.0297
"2020-11-26",23.5583
"2020-11-27",23.3069
"2020-11-28",23.2833
"2020-11-29",23.4715
"2020-11-30",23.0794
"2020-12-01",21.783
"2020-12-02",21.7915
"2020-12-03",22.4745
"2020-12-04",22.7646
"2020-12-05",22.7581
"2020-12-06",23.4829
"2020-12-07",23.7561
"2020-12-08",22.3155
"2020-12-09",23.0163
"2020-12-10",22.3218
"2020-12-11",22.114
"2020-12-12",22.1986
"2020-12-13",22.2806
"2020-12-14",21.4995
"2020-12-15",21.9228
"2020-12-16",22.1826
"2020-12-17",22.5372
"2020-12-18",22.3669
"2020-12-19",22.1462
"2020-12-20",21.1609
"2020-12-21",21.519
"2020-12-22",20.9828
"2020-12-23",21.8101
"2020-12-24",22.1671
"2020-12-25",22.1703
"2020-12-26",21.3081
"2020-12-27",21.5585
"2020-12-28",22.3467
"2020-12-29",22.9567
"2020-12-30",22.8371
"2020-12-31",21.2858
"2021-01-01",20.9237
"2021-01-02",22.3227
"2021-01-03",22.6323
"2021-01-04",21.7538
"2021-01-05",22.3552
"2021-01-06",22.488
"2021-01-07",23.0507
"2021-01-08",23.2628
"2021-01-09",21.1793
"2021-01-10",21.64
"2021-01-11",21.8864
"2021-01-12",22.1015
"2021-01-13",21.9397
"2021-01-14",22.3181
"2021-01-15",21.4926
"2021-01-16",22.0842
"2021-01-17",21.9098
"2021-01-18",21.0483
"2021-01-19",22.0675
"2021-01-20",23.4451
"2021-01-21",23.7086
"2021-01-22",23.0241
"2021-01-23",22.1037
"2021-01-24",21.8489
"2021-01-25",21.6665
"2021-01-26",20.5192
"2021-01-27",20.8648
"2021-01-28",22.0611
"2021-01-29",22.311
"2021-01-30",22.3702
"2021-01-31",22.0809
"2021-02-01",21.961
"2021-02-02",22.0727
"2021-02-03",20.8839
"2021-02-04",21.2112
"2021-02-05",21.6298
"2021-02-06",21.7023
"2021-02-07",22.1853
"2021-02-08",21.4951
"2021-02-09",21.4605
"2021-02-10",20.8695
"2021-02-11",20.8623
"2021-02-12",22.0736
"2021-02-13",22.6629
"2021-02-14",23.0608
"2021-02-15",22.43
"2021-02-16",22.4623
"2021-02-17",22.3637
"2021-02-18",22.5054
"2021-02-19",22.9936
"2021-02-20",22.6326
"2021-02-21",22.5364
"2021-02-22",22.6891
"2021-02-23",22.6375
"2021-02-24",22.7151
"2021-02-25",23.2324
"2021-02-26",23.5457
"2021-02-27",23.4011
"2021-02-28",23.031
"2021-03-01",22.0442
"2021-03-02",21.6197
"2021-03-03",21.8182
"2021-03-04",22.3939
"2021-03-05",22.3965
"2021-03-06",22.3068
"2021-03-07",23.1387
"2021-03-08",22.5077
"2021-03-09",22.7435
"2021-03-10",21.4896
"2021-03-11",22.0101
"2021-03-12",23.116
"2021-03-13",23.3571
"2021-03-14",22.5285
"2021-03-15",23.0978
"2021-03-16",23.4661
"2021-03-17",23.3648
"2021-03-18",23.0687
"2021-03-19",22.0726
"2021-03-20",22.9425
"2021-03-21",22.978
"2021-03-22",23.8003
"2021-03-23",24.1502
"2021-03-24",22.8992
"2021-03-25",22.2788
"2021-03-26",23.8133
"2021-03-27",22.7182
"2021-03-28",22.571
"2021-03-29",23.1263
"2021-03-30",24.284
"2021-03-31",25.0069
"2021-04-01",24.7296
"2021-04-02",25.2523
"2021-04-03",24.2197
"2021-04-04",24.4534
"2021-04-05",25.4072
"2021-04-06",24.7108
"2021-04-07",23.8039
"2021-04-08",24.3259
"2021-04-09",23.887
"2021-04-10",23.3041
"2021-04-11",23.045
"2021-04-12",23.1272
"2021-04-13",23.5898
"2021-04-14",22.9122
"2021-04-15",23.1763
"2021-04-16",23.5182
"2021-04-17",24.294
"2021-04-18",24.1349
"2021-04-19",25.1491
"2021-04-20",25.1401
"2021-04-21",24.6522
"2021-04-22",25.4066
"2021-04-23",24.8865
"2021-04-24",24.8497
"2021-04-25",25.2085
"2021-04-26",25.6326
"2021-04-27",25.0273
"2021-04-28",25.5871
"2021-04-29",25.5319
"2021-04-30",24.1282
"2021-05-01",24.4076
"2021-05-02",23.8232
"2021-05-03",23.4185
"2021-05-04",23.272
"2021-05-05",24.3171
"2021-05-06",23.8764
"2021-05-07",23.7553
"2021-05-08",24.4574
"2021-05-09",24.2449
"2021-05-10",24.1523
"2021-05-11",24.8285
"2021-05-12",24.4024
"2021-05-13",24.1473
"2021-05-14",24.0204
"2021-05-15",24.4085
"2021-05-16",25.2571
"2021-05-17",25.574
"2021-05-18",25.1211
"2021-05-19",24.7944
"2021-05-20",24.2924
"2021-05-21",23.8465
"2021-05-22",24.7087
"2021-05-23",24.3531
"2021-05-24",24.7935
"2021-05-25",24.1287
"2021-05-26",23.6405
"2021-05-27",24.2278
"2021-05-28",24.7399
"2021-05-29",24.9007
"2021-05-30",25.0343
"2021-05-31",25.1584
"2021-06-01",24.8349
"2021-06-02",25.4995
"2021-06-03",24.7636
"2021-06-04",24.2503
"2021-06-05",23.2817
"2021-06-06",23.9738
"2021-06-07",25.1346
"2021-06-08",24.2413
"2021-06-09",24.4069
"2021-06-10",24.5048
"2021-06-11",24.126
"2021-06-12",24.8572
"2021-06-13",24.6097
"2021-06-14",23.8431
"2021-06-15",24.4786
"2021-06-16",24.5234
"2021-06-17",24.8557
"2021-06-18",24.9873
"2021-06-19",25.1444
"2021-06-20",25.1101
"2021-06-21",25.3578
"2021-06-22",25.241
"2021-06-23",25.7171
"2021-06-24",24.972
"2021-06-25",24.99
"2021-06-26",25.2302
"2021-06-27",25.0333
"2021-06-28",25.3624
"2021-06-29",25.5155
"2021-06-30",25.283
"2021-07-01",24.9702
"2021-07-02",24.7774
"2021-07-03",25.5333
"2021-07-04",24.7318
"2021-07-05",25.7376
"2021-07-06",25.0433
"2021-07-07",25.2559
"2021-07-08",25.2219
"2021-07-09",24.4964
"2021-07-10",22.8643
"2021-07-11",23.961
"2021-07-12",24.5258
"2021-07-13",24.8816
"2021-07-14",24.8218
"2021-07-15",24.9154
"2021-07-16",24.9275
"2021-07-17",24.5419
"2021-07-18",24.494
"2021-07-19",25.1906
"2021-07-20",25.2423
"2021-07-21",25.3046
"2021-07-22",25.2231
"2021-07-23",25.222
"2021-07-24",24.4532
"2021-07-25",24.8381
"2021-07-26",23.4833
"2021-07-27",25.0597
"2021-07-28",25.0278
"2021-07-29",25.4062
"2021-07-30",25.5623
"2021-07-31",25.7175
"2021-08-01",25.3945
"2021-08-02",25.0524
"2021-08-03",24.9508
"2021-08-04",25.4732
"2021-08-05",25.7029
"2021-08-06",25.7218
"2021-08-07",24.834
"2021-08-08",24.5553
"2021-08-09",24.7979
"2021-08-10",24.833
"2021-08-11",25.0012
"2021-08-12",24.2284
"2021-08-13",24.9851
"2021-08-14",24.7067
"2021-08-15",24.3816
"2021-08-16",25.0704
"2021-08-17",25.331
"2021-08-18",25.0342
"2021-08-19",25.0298
"2021-08-20",25.7001
"2021-08-21",24.1766
"2021-08-22",22.8291
"2021-08-23",23.6435
"2021-08-24",24.1717
"2021-08-25",23.9407
"2021-08-26",24.2382
"2021-08-27",24.4211
"2021-08-28",24.2569
"2021-08-29",23.5044
"2021-08-30",23.596
"2021-08-31",24.8387
"2021-09-01",25.0854
"2021-09-02",24.111
"2021-09-03",23.929
"2021-09-04",24.3202
"2021-09-05",24.6685
"2021-09-06",24.5074
"2021-09-07",24.9701
"2021-09-08",24.7763
"2021-09-09",24.895
"2021-09-10",25.3826
"2021-09-11",25.1473
"2021-09-12",25.2231
"2021-09-13",25.3749
"2021-09-14",25.7679
"2021-09-15",25.5731
"2021-09-16",25.1641
"2021-09-17",25.4409
"2021-09-18",24.8053
"2021-09-19",25.5736
"2021-09-20",24.5026
"2021-09-21",24.2241
"2021-09-22",25.3946
"2021-09-23",25.5645
"2021-09-24",24.5868
"2021-09-25",24.5157
"2021-09-26",24.7608
"2021-09-27",24.0669
"2021-09-28",22.9878
"2021-09-29",24.8088
"2021-09-30",23.8821
"2021-10-01",21.7409
"2021-10-02",23.5035
"2021-10-03",23.9698
"2021-10-04",23.0931
"2021-10-05",22.8116
"2021-10-06",23.6487
"2021-10-07",24.4399
"2021-10-08",24.5794
"2021-10-09",24.4249
"2021-10-10",24.7344
"2021-10-11",23.759
"2021-10-12",23.4678
"2021-10-13",24.2047
"2021-10-14",24.7245
"2021-10-15",25.2688
"2021-10-16",24.7221
"2021-10-17",24.5912
"2021-10-18",24.5161
"2021-10-19",24.2089
"2021-10-20",23.0695
"2021-10-21",23.5578
"2021-10-22",23.4945
"2021-10-23",23.2896
"2021-10-24",23.6524
"2021-10-25",23.9209
"2021-10-26",22.5777
"2021-10-27",22.6572
"2021-10-28",22.7441
"2021-10-29",22.8325
"2021-10-30",22.1198
"2021-10-31",23.189
"2021-11-01",22.9115
"2021-11-02",23.1765
"2021-11-03",22.8148
"2021-11-04",22.8212
"2021-11-05",23.0291
"2021-11-06",23.1378
"2021-11-07",22.5636
"2021-11-08",21.3006
"2021-11-09",22.0568
"2021-11-10",22.4225
"2021-11-11",23.365
"2021-11-12",22.7558
"2021-11-13",23.0664
"2021-11-14",22.7581
"2021-11-15",23.3895
"2021-11-16",23.3955
"2021-11-17",22.9623
"2021-11-18",23.4935
"2021-11-19",23.5647
"2021-11-20",22.887
"2021-11-21",22.3625
"2021-11-22",23.3563
"2021-11-23",22.8397
"2021-11-24",22.0407
"2021-11-25",21.5363
"2021-11-26",23.1127
"2021-11-27",23.2226
"2021-11-28",22.8096
"2021-11-29",22.9153
"2021-11-30",22.6436
"2021-12-01",22.7407
"2021-12-02",23.1788
"2021-12-03",23.9241
"2021-12-04",23.8894
"2021-12-05",23.839
"2021-12-06",23.306
"2021-12-07",23.1092
"2021-12-08",23.1405
"2021-12-09",22.7835
"2021-12-10",22.8077
"2021-12-11",23.1124
"2021-12-12",22.0314
"2021-12-13",21.0502
"2021-12-14",21.6732
"2021-12-15",21.7883
"2021-12-16",22.2901
"2021-12-17",22.6253
"2021-12-18",22.4654
"2021-12-19",22.1225
"2021-12-20",22.6567
"2021-12-21",22.8235
"2021-12-22",22.6499
"2021-12-23",22.0677
"2021-12-24",21.2766
"2021-12-25",20.7066
"2021-12-26",20.9869
"2021-12-27",21.4961
"2021-12-28",21.6005
"2021-12-29",22.3963
"2021-12-30",21.9649
"2021-12-31",22.099
"2022-01-01",22.2866
"2022-01-02",22.1217
"2022-01-03",21.1929
"2022-01-04",21.6019
"2022-01-05",21.4983
"2022-01-06",22.707
"2022-01-07",22.5924
"2022-01-08",22.1386
"2022-01-09",21.6364
"2022-01-10",21.4557
"2022-01-11",22.3621
"2022-01-12",22.6602
"2022-01-13",23.1132
"2022-01-14",23.2194
"2022-01-15",22.864
"2022-01-16",22.6382
"2022-01-17",22.4405
"2022-01-18",22.1236
"2022-01-19",21.4892
"2022-01-20",20.603
"2022-01-21",20.6199
"2022-01-22",21.2046
"2022-01-23",21.3186
"2022-01-24",21.4192
"2022-01-25",21.404
"2022-01-26",21.5981
"2022-01-27",20.6104
"2022-01-28",21.7124
"2022-01-29",23.3495
"2022-01-30",23.2113
"2022-01-31",22.5111
"2022-02-01",22.4406
"2022-02-02",21.5682
"2022-02-03",22.41
"2022-02-04",22.8959
"2022-02-05",22.0744
"2022-02-06",22.2685
"2022-02-07",20.8694
"2022-02-08",21.4221
"2022-02-09",21.7823
"2022-02-10",22.2528
"2022-02-11",22.3121
"2022-02-12",22.2311
"2022-02-13",21.4092
"2022-02-14",21.5185
"2022-02-15",21.6394
"2022-02-16",21.6484
"2022-02-17",21.8853
"2022-02-18",22.8718
"2022-02-19",21.7106
"2022-02-20",23.0897
"2022-02-21",23.4695
"2022-02-22",22.829
"2022-02-23",21.9817
"2022-02-24",22.2085
"2022-02-25",22.511
"2022-02-26",21.6576
"2022-02-27",22.5533
"2022-02-28",22.5862
"2022-03-01",22.49
"2022-03-02",21.5084
"2022-03-03",22.187
"2022-03-04",22.339
"2022-03-05",23.4786
"2022-03-06",23.3606
"2022-03-07",23.3124
"2022-03-08",22.6554
"2022-03-09",22.9405
"2022-03-10",23.5092
"2022-03-11",23.1095
"2022-03-12",22.1135
"2022-03-13",22.9997
"2022-03-14",23.0637
"2022-03-15",23.8833
"2022-03-16",23.5633
"2022-03-17",23.4932
"2022-03-18",23.8309
"2022-03-19",23.8556
"2022-03-20",23.8425
"2022-03-21",24.672
"2022-03-22",24.5581
"2022-03-23",24.1844
"2022-03-24",23.5143
"2022-03-25",23.8758
"2022-03-26",24.4098
"2022-03-27",24.4011
"2022-03-28",24.9907
"2022-03-29",24.5856
"2022-03-30",23.5789
"2022-03-31",24.1542
"2022-04-02",23.8281
"2022-04-03",23.7654
"2022-04-04",23.5779
"2022-04-05",22.8783
"2022-04-06",23.1147
"2022-04-07",23.4439
"2022-04-08",21.8968
"2022-04-09",22.674
"2022-04-10",22.7426
"2022-04-11",24.0807
"2022-04-12",22.8275
"2022-04-13",23.6693
"2022-04-14",23.9197
"2022-04-15",24.7391
"2022-04-16",24.7729
"2022-04-17",23.3157
"2022-04-18",24.6103
"2022-04-19",24.7459
"2022-04-20",25.3845
"2022-04-21",24.7729
"2022-04-22",23.1519
"2022-04-23",23.1807
"2022-04-24",24.8014
"2022-04-25",24.6848
"2022-04-26",25.0207
"2022-04-27",25.0872
"2022-04-28",23.5489
"2022-04-29",24.094
"2022-04-30",25.2883
"2022-05-01",25.2687
"2022-05-02",26.0474
"2022-05-03",26.1321
"2022-05-04",25.9963
"2022-05-05",24.8791
"2022-05-06",24.7487
"2022-05-07",25.4168
"2022-05-08",25.7374
"2022-05-09",26.1924
"2022-05-10",25.8475
"2022-05-11",24.8294
"2022-05-12",25.0163
"2022-05-13",24.3175
"2022-05-14",24.3316
"2022-05-15",24.4122
"2022-05-16",25.1156
"2022-05-17",25.159
"2022-05-18",25.0185
"2022-05-19",24.9658
"2022-05-20",25.4137
