,"(deg C) Mean Temperature (ERA5) at Hambantota, 2007-01-01 to 2025-12-31"
"2021-10-04",26.0603
"2021-10-05",24.7389
"2021-10-06",26.4863
"2021-10-07",26.7796
"2021-10-08",27.051
"2021-10-09",27.7363
"2021-10-10",27.4305
"2021-10-11",26.6454
"2021-10-12",26.5572
"2021-10-13",27.5634
"2021-10-14",28.0113
"2021-10-15",27.6793
"2021-10-16",27.0181
"2021-10-17",27.3108
"2021-10-18",27.5026
"2021-10-19",27.0171
"2021-10-20",26.4695
"2021-10-21",26.4017
"2021-10-22",26.4634
"2021-10-23",26.7887
"2021-10-24",26.4082
"2021-10-25",26.4491
"2021-10-26",25.2422
"2021-10-27",25.1134
"2021-10-28",25.5945
"2021-10-29",24.8841
"2021-10-30",24.9551
"2021-10-31",26.1121
"2021-11-01",25.4378
"2021-11-02",25.8871
"2021-11-03",25.2548
"2021-11-04",25.2284
"2021-11-05",25.2281
"2021-11-06",25.5501
"2021-11-07",24.6984
"2021-11-08",23.9298
"2021-11-09",25.3233
"2021-11-10",25.4896
"2021-11-11",26.1527
"2021-11-12",26.0652
"2021-11-13",26.4367
"2021-11-14",25.433
"2021-11-15",25.9412
"2021-11-16",25.7998
"2021-11-17",25.6565
"2021-11-18",26.597
"2021-11-19",25.9648
"2021-11-20",25.5722
"2021-11-21",25.6721
"2021-11-22",26.3578
"2021-11-23",25.9822
"2021-11-24",24.9857
"2021-11-25",24.5373
"2021-11-26",25.9885
"2021-11-27",25.585
"2021-11-28",25.0878
"2021-11-29",25.1538
"2021-11-30",25.2774
"2021-12-01",25.2367
"2021-12-02",25.9693
"2021-12-03",26.0194
"2021-12-04",25.5059
"2021-12-05",25.9624
"2021-12-06",25.9017
"2021-12-07",26.0198
"2021-12-08",26.1017
"2021-12-09",25.8328
"2021-12-10",25.5457
"2021-12-11",26.1908
"2021-12-12",24.9762
"2021-12-13",23.9609
"2021-12-14",24.4903
"2021-12-15",24.1888
"2021-12-16",25.2718
"2021-12-17",25.7461
"2021-12-18",25.5918
"2021-12-19",25.6475
"2021-12-20",26.1492
"2021-12-21",26.0221
"2021-12-22",25.6001
"2021-12-23",25.5238
"2021-12-24",25.0265
"2021-12-25",24.4449
"2021-12-26",24.5775
"2021-12-27",24.7245
"2021-12-28",25.021
"2021-12-29",25.5077
"2021-12-30",25.3126
"2021-12-31",25.4664
"2022-01-01",25.8191
"2022-01-02",25.9638
"2022-01-03",25.165
"2022-01-04",25.1276
"2022-01-05",24.6521
"2022-01-06",25.8489
"2022-01-07",25.8578
"2022-01-08",25.3491
"2022-01-09",24.8399
"2022-01-10",24.7162
"2022-01-11",25.7257
"2022-01-12",25.5275
"2022-01-13",25.7302
"2022-01-14",26.2817
"2022-01-15",26.1324
"2022-01-16",25.82
"2022-01-17",25.8087
"2022-01-18",25.8076
"2022-01-19",25.4295
"2022-01-20",24.8094
"2022-01-21",24.3489
"2022-01-22",24.4383
"2022-01-23",24.4534
"2022-01-24",24.5411
"2022-01-25",24.5996
"2022-01-26",24.8989
"2022-01-27",24.6039
"2022-01-28",25.2816
"2022-01-29",26.0933
"2022-01-30",26.4099
"2022-01-31",25.6759
"2022-02-01",26.2245
"2022-02-02",25.3388
"2022-02-03",25.6447
"2022-02-04",26.0166
"2022-02-05",25.8388
"2022-02-06",26.499
"2022-02-07",24.9723
"2022-02-08",25.0877
"2022-02-09",26.2364
"2022-02-10",25.9262
"2022-02-11",25.673
"2022-02-12",25.2654
"2022-02-13",24.9711
"2022-02-14",25.5073
"2022-02-15",25.8523
"2022-02-16",26.0212
"2022-02-17",26.1796
"2022-02-18",26.6453
"2022-02-19",25.2759
"2022-02-20",26.8172
"2022-02-21",27.0786
"2022-02-22",26.2317
"2022-02-23",25.6738
"2022-02-24",26.3216
"2022-02-25",26.1182
"2022-02-26",25.2626
"2022-02-27",26.5409
"2022-02-28",26.7171
"2022-03-01",27.0084
"2022-03-02",26.0029
"2022-03-03",26.4793
"2022-03-04",25.736
"2022-03-05",26.8764
"2022-03-06",26.52
"2022-03-07",26.8954
"2022-03-08",26.4146
"2022-03-09",26.9613
"2022-03-10",27.2459
"2022-03-11",26.4179
"2022-03-12",24.9823
"2022-03-13",26.0337
"2022-03-14",26.5362
"2022-03-15",26.4047
"2022-03-16",25.9877
"2022-03-17",26.2549
"2022-03-18",26.336
"2022-03-19",26.6698
"2022-03-20",27.0972
"2022-03-21",27.7172
"2022-03-22",27.5373
"2022-03-23",27.1642
"2022-03-24",26.8237
"2022-03-25",26.8056
"2022-03-26",26.9435
"2022-03-27",26.7202
"2022-03-28",27.3464
"2022-03-29",26.7252
"2022-03-30",25.8982
"2022-03-31",26.2203
"2022-04-02",26.5279
"2022-04-03",26.3756
"2022-04-04",26.0031
"2022-04-05",25.4376
"2022-04-06",25.5865
"2022-04-07",25.6836
"2022-04-08",24.4943
"2022-04-09",25.1121
"2022-04-10",25.278
"2022-04-11",26.6166
"2022-04-12",25.4841
"2022-04-13",25.5971
"2022-04-14",26.7392
"2022-04-15",27.0981
"2022-04-16",27.1402
"2022-04-17",26.5038
"2022-04-18",27.1612
"2022-04-19",27.1095
"2022-04-20",27.7859
"2022-04-21",27.2415
"2022-04-22",25.7126
"2022-04-23",26.1869
"2022-04-24",27.2264
"2022-04-25",26.7707
"2022-04-26",27.2407
"2022-04-27",27.538
"2022-04-28",26.4544
"2022-04-29",27.0091
"2022-04-30",27.7305
"2022-05-01",27.56
"2022-05-02",28.261
"2022-05-03",28.2595
"2022-05-04",28.0996
"2022-05-05",26.9141
"2022-05-06",27.6427
"2022-05-07",28.4325
"2022-05-08",28.81
"2022-05-09",28.4299
"2022-05-10",28.3638
"2022-05-11",27.7281
"2022-05-12",27.0232
"2022-05-13",26.3111
"2022-05-14",25.8219
"2022-05-15",26.4936
"2022-05-16",26.8885
"2022-05-17",26.8491
"2022-05-18",26.8473
"2022-05-19",26.8821
"2022-05-20",27.6572
"2022-05-21",27.6248
"2022-05-22",27.8761
"2022-05-23",27.7105
"2022-05-24",26.3806
"2022-05-25",27.2188
"2022-05-26",26.3063
"2022-05-27",26.8621
"2022-05-28",26.7874
"2022-05-29",26.0113
"2022-05-30",26.2309
"2022-05-31",24.7291
"2022-06-01",26.7971
"2022-06-02",27.0423
"2022-06-03",27.2917
"2022-06-04",27.521
"2022-06-05",27.2543
"2022-06-06",26.9841
"2022-06-07",27.0783
"2022-06-08",27.464
"2022-06-09",27.0536
"2022-06-10",27.7646
"2022-06-11",27.0318
"2022-06-12",27.1774
"2022-06-13",27.6485
"2022-06-14",27.5634
"2022-06-15",26.7559
"2022-06-16",26.225
"2022-06-17",26.4683
"2022-06-18",26.6063
"2022-06-19",26.9651
"2022-06-20",27.3002
"2022-06-21",26.9041
"2022-06-22",26.8337
"2022-06-23",27.4719
"2022-06-24",27.1486
"2022-06-25",27.8724
"2022-06-26",27.679
"2022-06-27",28.3667
"2022-06-28",28.4036
"2022-06-29",28.3288
"2022-06-30",27.3463
"2022-07-01",28.5753
"2022-07-02",28.1719
"2022-07-03",27.3453
"2022-07-04",27.7274
"2022-07-05",27.3605
"2022-07-06",27.9362
"2022-07-07",27.6229
"2022-07-08",28.3821
"2022-07-09",28.0963
"2022-07-10",27.3674
"2022-07-11",26.5154
"2022-07-12",27.848
"2022-07-13",27.9687
"2022-07-14",27.2255
"2022-07-15",27.7676
"2022-07-16",28.0947
"2022-07-17",28.2637
"2022-07-18",28.2524
"2022-07-19",27.4134
"2022-07-20",27.119
"2022-07-21",26.1159
"2022-07-22",26.7831
"2022-07-23",27.3292
"2022-07-24",27.1467
"2022-07-25",26.786
"2022-07-26",26.0032
"2022-07-27",25.104
"2022-07-28",25.182
"2022-07-29",25.9795
"2022-07-30",25.8566
"2022-07-31",26.1477
"2022-08-01",25.1531
"2022-08-02",25.4087
"2022-08-03",25.5323
"2022-08-04",26.233
"2022-08-05",26.4404
"2022-08-06",26.4401
"2022-08-07",26.7443
"2022-08-08",26.9969
"2022-08-09",26.9215
"2022-08-10",27.1875
"2022-08-11",28.0576
"2022-08-12",27.6979
"2022-08-13",27.8853
"2022-08-14",27.783
"2022-08-15",27.5589
"2022-08-16",27.0603
"2022-08-17",27.2839
"2022-08-18",27.709
"2022-08-19",27.5299
"2022-08-20",27.7014
"2022-08-21",27.6249
"2022-08-22",26.8551
"2022-08-23",27.5409
"2022-08-24",26.8733
"2022-08-25",27.3461
"2022-08-26",26.3959
"2022-08-27",26.545
"2022-08-28",27.2993
"2022-08-29",27.3314
"2022-08-30",25.6661
"2022-08-31",24.0598
"2022-09-01",25.2761
"2022-09-02",26.2339
"2022-09-03",26.0825
"2022-09-04",25.7489
"2022-09-05",24.6486
"2022-09-06",26.2138
"2022-09-07",26.1261
"2022-09-08",26.469
"2022-09-09",26.6663
"2022-09-10",27.0903
"2022-09-11",27.0151
"2022-09-12",27.3224
"2022-09-13",26.8507
"2022-09-14",26.4056
"2022-09-15",26.9941
"2022-09-16",27.0688
"2022-09-17",27.2912
"2022-09-18",27.2751
"2022-09-19",27.1469
"2022-09-20",27.5744
"2022-09-21",27.5329
"2022-09-22",27.6792
"2022-09-23",27.9717
"2022-09-24",27.8662
"2022-09-25",28.101
"2022-09-26",27.1503
"2022-09-27",27.6739
"2022-09-28",27.2752
"2022-09-29",27.624
"2022-09-30",26.854
"2022-10-01",26.9932
"2022-10-02",26.9575
"2022-10-03",26.9943
"2022-10-04",27.2203
"2022-10-05",27.2193
"2022-10-06",27.1538
"2022-10-07",27.0382
"2022-10-08",27.1457
"2022-10-09",27.1684
"2022-10-10",27.3614
"2022-10-11",26.9895
"2022-10-12",25.5772
"2022-10-13",25.1307
"2022-10-14",25.0411
"2022-10-15",25.3705
"2022-10-16",26.2226
"2022-10-17",25.3354
"2022-10-18",25.768
"2022-10-19",26.8836
"2022-10-20",26.5609
"2022-10-21",24.7386
"2022-10-22",25.1888
"2022-10-23",25.7674
"2022-10-24",25.935
"2022-10-25",26.2621
"2022-10-26",25.8426
"2022-10-27",25.4888
"2022-10-28",26.2198
"2022-10-29",26.3739
"2022-10-30",26.0998
"2022-10-31",26.2796
"2022-11-01",25.4908
"2022-11-02",26.343
"2022-11-03",25.8044
"2022-11-04",26.077
"2022-11-05",24.3941
"2022-11-06",25.2465
"2022-11-07",25.1037
"2022-11-08",25.3842
"2022-11-09",25.0142
"2022-11-10",24.7013
"2022-11-11",25.7797
"2022-11-12",25.4113
"2022-11-13",25.0238
"2022-11-14",24.5393
"2022-11-15",25.1901
"2022-11-16",25.2093
"2022-11-17",25.3709
"2022-11-18",25.882
"2022-11-19",25.8015
"2022-11-20",25.7113
"2022-11-21",25.8605
"2022-11-22",25.8894
"2022-11-23",25.673
"2022-11-24",26.0218
"2022-11-25",25.915
"2022-11-26",25.5783
"2022-11-27",25.5425
"2022-11-28",26.0232
"2022-11-29",25.4573
"2022-11-30",25.5691
"2022-12-01",25.8563
"2022-12-02",25.0878
"2022-12-03",24.8856
"2022-12-04",25.0064
"2022-12-05",25.0694
"2022-12-06",25.0969
"2022-12-07",25.0359
"2022-12-08",23.5428
"2022-12-09",23.7693
"2022-12-10",23.7993
"2022-12-11",24.6613
"2022-12-12",24.6767
"2022-12-13",25.3462
"2022-12-14",25.0673
"2022-12-15",25.1323
"2022-12-16",25.1273
"2022-12-17",25.0485
"2022-12-18",24.2387
"2022-12-19",23.9342
"2022-12-20",24.9955
"2022-12-21",24.7842
"2022-12-22",24.6774
"2022-12-23",25.7731
"2022-12-24",25.4052
"2022-12-25",23.3624
"2022-12-26",24.8057
"2022-12-27",25.4625
"2022-12-28",25.3158
"2022-12-29",25.281
"2022-12-30",24.4932
"2022-12-31",24.2058
"2023-01-01",24.8199
"2023-01-02",24.6551
"2023-01-03",24.7922
"2023-01-04",25.1698
"2023-01-05",25.9495
"2023-01-06",25.2157
"2023-01-07",24.6098
"2023-01-08",25.0091
"2023-01-09",25.2113
"2023-01-10",25.0572
"2023-01-11",24.5995
"2023-01-12",24.3903
"2023-01-13",25.0519
"2023-01-14",25.6229
"2023-01-15",25.6641
"2023-01-16",25.0328
"2023-01-17",24.6162
"2023-01-18",24.8245
"2023-01-19",24.0485
"2023-01-20",25.3173
"2023-01-21",23.4557
"2023-01-22",24.4704
"2023-01-23",25.3822
"2023-01-24",24.5779
"2023-01-25",24.612
"2023-01-26",24.9047
"2023-01-27",24.1185
"2023-01-28",24.8736
"2023-01-29",24.7349
"2023-01-30",25.1951
"2023-01-31",25.1257
"2023-02-01",25.2608
"2023-02-02",24.7575
"2023-02-03",25.035
"2023-02-04",25.6792
"2023-02-05",25.9282
"2023-02-06",25.1415
"2023-02-07",25.5167
"2023-02-08",25.8762
"2023-02-09",25.9479
"2023-02-10",25.4834
"2023-02-11",25.7509
"2023-02-12",25.842
"2023-02-13",25.3685
"2023-02-14",25.7895
"2023-02-15",25.1883
"2023-02-16",25.077
"2023-02-17",25.9025
"2023-02-18",26.1417
"2023-02-19",24.6955
"2023-02-20",24.5293
"2023-02-21",25.6924
"2023-02-22",25.3964
"2023-02-23",25.8576
"2023-02-24",26.0035
"2023-02-25",25.127
"2023-02-26",24.7533
"2023-02-27",25.0746
"2023-02-28",25.1017
"2023-03-01",25.4446
"2023-03-02",25.5811
"2023-03-03",25.2866
"2023-03-04",25.1134
"2023-03-05",25.5311
"2023-03-06",25.7741
"2023-03-07",25.6188
"2023-03-08",26.0542
"2023-03-09",26.5185
"2023-03-10",25.9393
"2023-03-11",25.9175
"2023-03-12",25.6774
"2023-03-13",25.9832
"2023-03-14",25.5278
"2023-03-15",26.031
"2023-03-16",25.5506
"2023-03-17",26.7604
"2023-03-18",25.837
"2023-03-19",26.4142
"2023-03-20",25.5636
"2023-03-21",26.2771
"2023-03-22",26.6655
"2023-03-23",25.8651
"2023-03-24",26.4072
"2023-03-25",26.9802
"2023-03-26",27.0722
"2023-03-27",27.2955
"2023-03-28",27.2831
"2023-03-29",27.3924
"2023-03-30",26.2612
"2023-03-31",27.3411
"2023-04-01",26.7202
"2023-04-02",26.1923
"2023-04-03",26.6716
"2023-04-04",25.4561
"2023-04-05",26.7949
"2023-04-06",26.605
"2023-04-07",26.8773
"2023-04-08",26.1045
"2023-04-09",27.1682
"2023-04-10",27.0944
"2023-04-11",27.6089
"2023-04-12",27.704
"2023-04-13",27.8776
"2023-04-14",27.3644
"2023-04-15",27.181
"2023-04-16",27.3696
"2023-04-17",27.7102
"2023-04-18",28.5068
"2023-04-19",28.3906
"2023-04-20",27.896
"2023-04-21",27.3642
"2023-04-22",27.0301
"2023-04-23",27.6474
"2023-04-24",26.7671
"2023-04-25",26.5856
"2023-04-26",26.037
"2023-04-27",26.8106
"2023-04-28",26.1518
"2023-04-29",24.7932
"2023-04-30",26.2909
"2023-05-01",26.6783
"2023-05-02",25.9833
"2023-05-03",26.3969
"2023-05-04",26.1443
"2023-05-05",25.8978
"2023-05-06",27.0602
"2023-05-07",26.9626
"2023-05-08",26.9443
"2023-05-09",26.2649
"2023-05-10",26.5679
"2023-05-11",26.8737
"2023-05-12",27.6591
"2023-05-13",27.968
"2023-05-14",28.1518
"2023-05-15",28.6419
"2023-05-16",28.7257
"2023-05-17",28.2912
"2023-05-18",27.8798
"2023-05-19",27.6818
"2023-05-20",27.6149
"2023-05-21",26.9154
"2023-05-22",27.6024
"2023-05-23",27.7816
"2023-05-24",28.0923
"2023-05-25",28.4407
"2023-05-26",28.8029
"2023-05-27",28.9423
"2023-05-28",29.2585
"2023-05-29",28.3609
"2023-05-30",28.421
"2023-05-31",28.2337
"2023-06-01",28.0432
"2023-06-02",28.3907
"2023-06-03",28.967
"2023-06-04",28.3697
"2023-06-05",28.3602
"2023-06-06",28.8691
"2023-06-07",28.6967
"2023-06-08",28.5098
"2023-06-09",28.4726
"2023-06-10",28.7329
"2023-06-11",28.0395
"2023-06-12",27.947
"2023-06-13",27.9255
"2023-06-14",28.765
"2023-06-15",28.8849
"2023-06-16",29.1345
"2023-06-17",28.3314
"2023-06-18",28.1703
"2023-06-19",28.1054
"2023-06-20",28.0602
"2023-06-21",27.4642
"2023-06-22",28.1586
"2023-06-23",28.2876
"2023-06-24",28.9324
"2023-06-25",27.2479
"2023-06-26",28.1541
"2023-06-27",27.6417
"2023-06-28",27.8075
"2023-06-29",27.4789
"2023-06-30",28.3863
"2023-07-01",27.9234
"2023-07-02",27.6653
"2023-07-03",27.3018
"2023-07-04",26.4762
"2023-07-05",25.3462
"2023-07-06",27.0307
"2023-07-07",27.079
"2023-07-08",28.1289
"2023-07-09",28.3301
"2023-07-10",28.1594
"2023-07-11",28.1217
"2023-07-12",27.9198
"2023-07-13",27.7411
"2023-07-14",28.2996
"2023-07-15",28.2139
"2023-07-16",28.5653
"2023-07-17",28.4467
"2023-07-18",28.4243
"2023-07-19",28.4673
"2023-07-20",28.4131
"2023-07-21",28.4889
"2023-07-22",28.9683
"2023-07-23",29.0571
"2023-07-24",28.1306
"2023-07-25",27.0264
"2023-07-26",27.6839
"2023-07-27",28.3632
"2023-07-28",28.8976
"2023-07-29",28.7548
"2023-07-30",29.0312
"2023-07-31",29.0109
"2023-08-01",28.8283
"2023-08-02",28.9172
"2023-08-03",28.5412
"2023-08-04",29.1617
"2023-08-05",28.989
"2023-08-06",28.8597
"2023-08-07",29.1173
"2023-08-08",28.5406
"2023-08-09",28.6588
"2023-08-10",28.7721
"2023-08-11",27.8893
"2023-08-12",28.7036
"2023-08-13",28.8483
"2023-08-14",28.4336
"2023-08-15",28.0869
"2023-08-16",27.8166
"2023-08-17",28.5621
"2023-08-18",28.1002
"2023-08-19",28.7814
"2023-08-20",29.2213
"2023-08-21",29.385
"2023-08-22",28.9508
"2023-08-23",28.5614
"2023-08-24",28.7302
"2023-08-25",28.6178
"2023-08-26",28.6213
"2023-08-27",28.7499
"2023-08-28",28.4051
"2023-08-29",26.9823
"2023-08-30",26.9147
"2023-08-31",26.6453
"2023-09-01",25.6941
"2023-09-02",25.8856
"2023-09-03",25.2213
"2023-09-04",26.0823
"2023-09-05",26.6355
"2023-09-06",25.7936
"2023-09-07",25.5647
"2023-09-08",26.7359
"2023-09-09",26.813
"2023-09-10",26.851
"2023-09-12",26.9827
"2023-09-13",26.6184
"2023-09-14",25.506
"2023-09-15",26.184
"2023-09-16",27.2196
"2023-09-17",26.5052
"2023-09-18",25.0096
"2023-09-19",25.1837
"2023-09-20",26.5362
"2023-09-21",26.9
"2023-09-22",26.1214
"2023-09-23",26.3903
"2023-09-24",27.0469
"2023-09-25",27.3395
"2023-09-26",26.1015
"2023-09-27",25.7711
"2023-09-28",25.267
"2023-09-29",25.3043
"2023-09-30",25.152
"2023-10-01",25.2736
"2023-10-02",25.5241
"2023-10-03",25.5474
"2023-10-04",25.2098
"2023-10-05",25.8384
"2023-10-06",25.5705
"2023-10-07",25.6061
"2023-10-08",26.1447
"2023-10-09",26.2197
"2023-10-10",26.0597
"2023-10-11",25.5808
"2023-10-12",25.8204
"2023-10-13",26.2045
"2023-10-14",26.2982
"2023-10-15",25.2842
"2023-10-16",26.2861
"2023-10-17",25.6377
"2023-10-18",24.4057
"2023-10-19",24.8104
"2023-10-20",25.1234
"2023-10-21",25.5352
"2023-10-22",25.7591
"2023-10-23",25.1389
"2023-10-24",25.7915
"2023-10-25",25.5499
"2023-10-26",26.0049
"2023-10-27",26.1325
"2023-10-28",25.3089
"2023-10-29",25.4195
"2023-10-30",25.403
"2023-10-31",25.4201
"2023-11-01",25.2927
"2023-11-02",25.2098
"2023-11-03",25.3382
"2023-11-04",25.3222
"2023-11-05",24.9898
"2023-11-06",25.33
"2023-11-07",25.1488
"2023-11-08",25.5664
"2023-11-09",25.1093
"2023-11-10",25.6322
"2023-11-11",26.2784
"2023-11-12",25.5369
"2023-11-13",25.3676
"2023-11-14",25.4476
"2023-11-15",26.0779
"2023-11-16",26.6501
"2023-11-17",26.3393
"2023-11-18",26.2151
"2023-11-19",25.231
"2023-11-20",26.1695
"2023-11-21",26.2472
"2023-11-22",25.834
"2023-11-23",25.9228
"2023-11-24",26.0708
"2023-11-25",25.5826
"2023-11-26",25.7638
"2023-11-27",25.904
"2023-11-28",25.0074
"2023-11-29",25.6431
"2023-11-30",25.4578
"2023-12-01",25.3744
"2023-12-02",25.8173
"2023-12-03",26.5791
"2023-12-04",25.0594
"2023-12-05",25.8269
"2023-12-06",26.0467
"2023-12-07",26.676
"2023-12-08",26.1088
"2023-12-09",25.7196
"2023-12-10",25.3704
"2023-12-11",26.1653
"2023-12-12",24.8591
"2023-12-13",25.4763
"2023-12-14",25.3195
"2023-12-15",25.085
"2023-12-16",25.0842
"2023-12-17",25.7157
"2023-12-18",25.4727
"2023-12-19",26.0958
"2023-12-20",25.7689
"2023-12-21",26.5457
"2023-12-22",26.3787
"2023-12-23",26.4479
"2023-12-24",26.356
"2023-12-25",26.0363
"2023-12-26",26.5149
"2023-12-27",26.5085
"2023-12-28",24.708
"2023-12-29",24.5234
"2023-12-30",25.7079
"2023-12-31",25.2978
"2024-01-01",24.3823
"2024-01-02",25.1047
"2024-01-03",26.2716
"2024-01-04",26.4028
"2024-01-05",26.1665
"2024-01-06",26.0059
"2024-01-07",25.8618
"2024-01-08",24.7275
"2024-01-09",24.8881
"2024-01-10",24.0402
"2024-01-11",25.6349
"2024-01-12",25.4981
"2024-01-13",25.5839
"2024-01-14",24.8787
"2024-01-15",24.1974
"2024-01-16",24.2567
"2024-01-17",25.2443
"2024-01-18",26.0282
"2024-01-19",25.4607
"2024-01-20",26.0822
"2024-01-21",26.4927
"2024-01-22",26.6117
"2024-01-23",25.7602
"2024-01-24",24.9886
"2024-01-25",24.9834
"2024-01-26",25.4091
"2024-01-27",26.2279
"2024-01-28",26.4199
"2024-01-29",25.8632
"2024-01-30",25.9472
"2024-01-31",26.1336
"2024-02-01",25.5244
"2024-02-02",26.5343
"2024-02-03",26.8442
"2024-02-04",26.0755
"2024-02-05",26.0754
"2024-02-06",26.2223
"2024-02-07",25.6876
"2024-02-08",25.4891
"2024-02-09",25.5832
"2024-02-10",25.8622
"2024-02-11",26.355
"2024-02-12",27.0151
"2024-02-13",27.0861
"2024-02-14",26.721
"2024-02-15",26.8287
"2024-02-16",26.3224
"2024-02-17",27.1941
"2024-02-18",27.2632
"2024-02-19",27.4429
"2024-02-20",27.3134
"2024-02-21",27.5751
"2024-02-22",27.1182
"2024-02-23",27.756
"2024-02-24",26.9104
"2024-02-25",27.2506
"2024-02-26",27.7444
"2024-02-27",27.4578
"2024-02-28",27.1583
"2024-02-29",27.3563
"2024-03-01",27.8029
"2024-03-02",27.8096
"2024-03-03",27.2899
"2024-03-04",27.2375
"2024-03-05",27.4639
"2024-03-06",27.0644
"2024-03-07",27.3004
"2024-03-08",26.9308
"2024-03-09",27.2928
"2024-03-10",27.6052
"2024-03-11",27.8883
"2024-03-12",27.9436
"2024-03-13",27.7606
"2024-03-14",23.7873
"2024-03-15",27.2043
"2024-03-16",27.6324
"2024-03-17",27.3838
"2024-03-18",27.7144
"2024-03-19",27.6598
"2024-03-20",28.2483
"2024-03-21",27.2434
"2024-03-22",26.1598
"2024-03-23",27.4663
"2024-03-24",26.473
"2024-03-25",28.1357
"2024-03-26",27.5286
"2024-03-27",26.8421
"2024-03-28",27.7303
"2024-03-29",27.7845
"2024-03-30",27.9341
"2024-03-31",28.2707
"2024-04-01",27.6566
"2024-04-02",28.1892
"2024-04-03",27.8762
"2024-04-04",27.9367
"2024-04-05",28.6594
"2024-04-06",28.6989
"2024-04-07",28.6138
"2024-04-08",28.1998
"2024-04-09",28.1952
"2024-04-10",28.9569
"2024-04-11",27.5505
"2024-04-12",25.8502
"2024-04-13",24.0608
"2024-04-14",27.6505
"2024-04-15",26.0096
"2024-04-16",27.3552
"2024-04-17",27.7027
"2024-04-18",27.9607
"2024-04-19",28.6337
"2024-04-20",28.9894
"2024-04-21",28.9495
"2024-04-22",28.2068
"2024-04-23",28.0589
"2024-04-24",27.849
"2024-04-25",28.2744
"2024-04-26",28.8415
"2024-04-27",27.4659
"2024-04-28",28.6863
"2024-04-29",27.5956
"2024-04-30",27.3342
"2024-05-01",28.7241
"2024-05-02",28.9749
"2024-05-03",29.2635
"2024-05-04",29.1457
"2024-05-05",29.0226
"2024-05-06",28.6731
"2024-05-07",28.7093
"2024-05-08",27.0427
"2024-05-09",27.0772
"2024-05-10",26.7837
"2024-05-11",27.7145
"2024-05-12",26.6503
"2024-05-13",27.0627
"2024-05-14",26.8903
"2024-05-15",27.2487
"2024-05-16",26.0723
"2024-05-17",26.4134
"2024-05-18",25.944
"2024-05-19",26.081
"2024-05-20",25.4203
"2024-05-21",26.7925
"2024-05-22",27.0507
"2024-05-23",27.719
"2024-05-24",26.8091
"2024-05-25",26.6443
"2024-05-26",26.7173
"2024-05-27",26.4699
"2024-05-28",27.4408
"2024-05-29",27.361
"2024-05-30",27.8426
"2024-05-31",28.2004
"2024-06-01",27.6293
"2024-06-02",25.7935
"2024-06-03",26.6742
"2024-06-04",27.0127
"2024-06-05",26.6691
"2024-06-06",26.8028
"2024-06-07",26.3036
"2024-06-08",26.9469
"2024-06-09",26.9916
"2024-06-10",27.8739
"2024-06-11",27.5865
"2024-06-12",27.4135
"2024-06-13",27.7923
"2024-06-14",27.9548
"2024-06-15",27.6392
"2024-06-16",27.9339
"2024-06-17",27.7757
"2024-06-18",27.5753
"2024-06-19",27.3151
"2024-06-20",27.1789
"2024-06-21",27.7848
"2024-06-22",27.8171
"2024-06-23",27.9425
"2024-06-24",27.5638
"2024-06-25",26.5927
"2024-06-26",25.8578
"2024-06-27",27.5136
"2024-06-28",27.8673
"2024-06-29",27.8796
"2024-06-30",27.5692
"2024-07-01",27.736
"2024-07-02",28.7563
"2024-07-03",28.0498
"2024-07-04",26.3597
"2024-07-05",26.5726
"2024-07-06",27.4212
"2024-07-07",26.6474
"2024-07-08",27.6064
"2024-07-09",28.1556
"2024-07-10",28.0425
"2024-07-11",28.4034
"2024-07-12",28.4578
"2024-07-13",26.4763
"2024-07-14",28.4156
"2024-07-15",27.4657
"2024-07-16",27.3114
"2024-07-17",27.626
"2024-07-18",27.6216
"2024-07-19",28.4253
"2024-07-20",28.7513
"2024-07-21",28.7982
"2024-07-22",27.3314
"2024-07-23",28.3487
"2024-07-24",28.6279
"2024-07-25",28.6415
"2024-07-26",28.6255
"2024-07-27",29.1122
"2024-07-28",28.536
"2024-07-29",26.3929
"2024-07-30",27.6598
"2024-07-31",28.2015
"2024-08-01",27.9767
"2024-08-02",27.5364
"2024-08-03",28.0174
"2024-08-04",27.7917
"2024-08-05",27.3811
"2024-08-06",27.716
"2024-08-07",28.524
"2024-08-08",27.7066
"2024-08-09",28.5884
"2024-08-10",28.0728
"2024-08-11",27.2143
"2024-08-12",26.7374
"2024-08-13",26.0562
"2024-08-14",27.0612
"2024-08-15",27.1657
"2024-08-16",26.7177
"2024-08-17",26.2841
"2024-08-18",27.093
"2024-08-19",25.9825
"2024-08-20",25.5232
"2024-08-21",24.7275
"2024-08-22",27.0021
"2024-08-23",27.2123
"2024-08-24",27.4122
"2024-08-25",28.0113
"2024-08-26",27.7643
"2024-08-27",27.8455
"2024-08-28",28.0212
"2024-08-29",27.7642
"2024-08-30",26.5913
"2024-08-31",26.5269
"2024-09-01",26.8942
"2024-09-02",26.9608
"2024-09-03",26.5938
"2024-09-04",26.8466
"2024-09-05",27.8425
"2024-09-06",27.8415
"2024-09-07",27.8645
"2024-09-08",27.9021
"2024-09-09",27.4615
"2024-09-10",27.2117
"2024-09-11",27.1549
"2024-09-12",28.0496
"2024-09-13",28.193
"2024-09-14",27.8602
"2024-09-15",28.3767
"2024-09-16",28.1374
"2024-09-17",27.7111
"2024-09-18",27.6376
"2024-09-19",27.6754
