,"(deg C) Mean Temperature (ERA5) at Vavuniya, 2007-01-01 to 2025-12-31"
"2022-02-05",26.0807
"2022-02-06",25.6925
"2022-02-07",24.8812
"2022-02-08",25.1826
"2022-02-09",25.2512
"2022-02-10",24.61
"2022-02-11",25.7648
"2022-02-12",24.7854
"2022-02-13",24.3941
"2022-02-14",25.5666
"2022-02-15",25.0982
"2022-02-16",24.597
"2022-02-17",25.3149
"2022-02-18",26.3785
"2022-02-19",25.4167
"2022-02-20",26.1398
"2022-02-21",26.5175
"2022-02-22",26.6945
"2022-02-23",26.1757
"2022-02-24",26.5184
"2022-02-25",26.3798
"2022-02-26",25.5069
"2022-02-27",26.5796
"2022-02-28",26.5747
"2022-03-01",26.8663
"2022-03-02",26.5558
"2022-03-03",26.5227
"2022-03-04",24.6634
"2022-03-05",26.0733
"2022-03-06",25.5601
"2022-03-07",26.6432
"2022-03-08",26.3817
"2022-03-09",26.291
"2022-03-10",26.8254
"2022-03-11",26.9812
"2022-03-12",26.4914
"2022-03-13",26.7671
"2022-03-14",26.3943
"2022-03-15",27.0886
"2022-03-16",26.6905
"2022-03-17",28.5045
"2022-03-18",28.5719
"2022-03-19",29.0608
"2022-03-20",28.4842
"2022-03-21",28.9905
"2022-03-22",28.5456
"2022-03-23",28.5286
"2022-03-24",27.9197
"2022-03-25",27.6969
"2022-03-26",28.5062
"2022-03-27",28.4642
"2022-03-28",29.3434
"2022-03-29",28.8689
"2022-03-30",28.3585
"2022-03-31",28.7984
"2022-04-02",28.4004
"2022-04-03",27.9715
"2022-04-04",28.1038
"2022-04-05",27.3318
"2022-04-06",27.8111
"2022-04-07",27.8349
"2022-04-08",26.2636
"2022-04-09",26.0453
"2022-04-10",25.5565
"2022-04-11",27.352
"2022-04-12",26.9316
"2022-04-13",27.2565
"2022-04-14",28.0725
"2022-04-15",28.9885
"2022-04-16",29.0054
"2022-04-17",27.0864
"2022-04-18",28.6842
"2022-04-19",28.9299
"2022-04-20",29.8924
"2022-04-21",29.1756
"2022-04-22",27.6049
"2022-04-23",27.248
"2022-04-24",28.5446
"2022-04-25",28.8771
"2022-04-26",29.4766
"2022-04-27",29.6607
"2022-04-28",28.1695
"2022-04-29",28.7494
"2022-04-30",29.8557
"2022-05-01",29.52
"2022-05-02",30.2762
"2022-05-03",30.4207
"2022-05-04",29.4977
"2022-05-05",29.4091
"2022-05-06",28.8631
"2022-05-07",29.4922
"2022-05-08",29.7761
"2022-05-09",29.7443
"2022-05-10",29.4657
"2022-05-11",29.0962
"2022-05-12",29.2725
"2022-05-13",29.13
"2022-05-14",28.7369
"2022-05-15",29.093
"2022-05-16",29.0477
"2022-05-17",28.4445
"2022-05-18",28.1571
"2022-05-19",28.6495
"2022-05-20",29.1128
"2022-05-21",29.4083
"2022-05-22",30.0059
"2022-05-23",29.7785
"2022-05-24",28.1114
"2022-05-25",28.7813
"2022-05-26",28.2891
"2022-05-27",29.0032
"2022-05-28",28.8988
"2022-05-29",28.2526
"2022-05-30",28.1999
"2022-05-31",28.2563
"2022-06-01",29.5348
"2022-06-02",29.1254
"2022-06-03",29.414
"2022-06-04",29.685
"2022-06-05",28.945
"2022-06-06",28.7858
"2022-06-07",28.2433
"2022-06-08",29.4428
"2022-06-09",29.331
"2022-06-10",29.3751
"2022-06-11",28.6888
"2022-06-12",28.7864
"2022-06-13",29.3356
"2022-06-14",29.5067
"2022-06-15",29.1687
"2022-06-16",28.1981
"2022-06-17",27.7244
"2022-06-18",27.8605
"2022-06-19",28.7416
"2022-06-20",29.3651
"2022-06-21",29.0434
"2022-06-22",28.7216
"2022-06-23",29.2762
"2022-06-24",29.272
"2022-06-25",29.6706
"2022-06-26",29.81
"2022-06-27",29.8187
"2022-06-28",29.8317
"2022-06-29",30.0821
"2022-06-30",29.1711
"2022-07-01",30.5808
"2022-07-02",30.8
"2022-07-03",29.1253
"2022-07-04",30.273
"2022-07-05",28.6058
"2022-07-06",29.7412
"2022-07-07",28.6383
"2022-07-08",30.066
"2022-07-09",29.4202
"2022-07-10",29.0581
"2022-07-11",28.6335
"2022-07-12",28.9569
"2022-07-13",29.1956
"2022-07-14",28.7581
"2022-07-15",28.9417
"2022-07-16",29.5574
"2022-07-17",29.8376
"2022-07-18",29.9125
"2022-07-19",28.9813
"2022-07-20",29.2975
"2022-07-21",28.3988
"2022-07-22",28.3347
"2022-07-23",28.7298
"2022-07-24",27.7295
"2022-07-25",27.8792
"2022-07-26",27.8107
"2022-07-27",27.0045
"2022-07-28",26.6022
"2022-07-29",27.4339
"2022-07-30",28.0427
"2022-07-31",28.2796
"2022-08-01",27.2301
"2022-08-02",27.6608
"2022-08-03",27.8608
"2022-08-04",27.6014
"2022-08-05",28.5379
"2022-08-06",28.6348
"2022-08-07",28.6814
"2022-08-08",28.7452
"2022-08-09",28.4542
"2022-08-10",28.6286
"2022-08-11",29.5254
"2022-08-12",29.5384
"2022-08-13",29.4082
"2022-08-14",29.6891
"2022-08-15",29.1167
"2022-08-16",28.9482
"2022-08-17",29.214
"2022-08-18",28.7692
"2022-08-19",29.0299
"2022-08-20",28.7478
"2022-08-21",28.8696
"2022-08-22",28.428
"2022-08-23",28.2916
"2022-08-24",27.1763
"2022-08-25",28.0138
"2022-08-26",27.3405
"2022-08-27",26.9966
"2022-08-28",27.659
"2022-08-29",27.8853
"2022-08-30",27.2624
"2022-08-31",25.6073
"2022-09-01",25.5048
"2022-09-02",27.3573
"2022-09-03",27.8163
"2022-09-04",27.9496
"2022-09-05",26.8617
"2022-09-06",26.9718
"2022-09-07",27.2972
"2022-09-08",27.6213
"2022-09-09",28.4867
"2022-09-10",28.5499
"2022-09-11",28.549
"2022-09-12",28.5124
"2022-09-13",28.3964
"2022-09-14",28.4004
"2022-09-15",28.0991
"2022-09-16",28.3705
"2022-09-17",28.5183
"2022-09-18",28.2403
"2022-09-19",28.179
"2022-09-20",28.6795
"2022-09-21",28.6778
"2022-09-22",28.9846
"2022-09-23",28.925
"2022-09-24",29.1082
"2022-09-25",29.7023
"2022-09-26",28.6413
"2022-09-27",28.8726
"2022-09-28",28.0993
"2022-09-29",28.4511
"2022-09-30",28.3834
"2022-10-01",28.6607
"2022-10-02",28.5417
"2022-10-03",28.7179
"2022-10-04",29.1667
"2022-10-05",28.2734
"2022-10-06",28.0899
"2022-10-07",27.8553
"2022-10-08",27.5515
"2022-10-09",25.8389
"2022-10-10",27.0002
"2022-10-11",27.6337
"2022-10-12",27.2184
"2022-10-13",26.8323
"2022-10-14",26.2559
"2022-10-15",26.3336
"2022-10-16",27.2781
"2022-10-17",26.1423
"2022-10-18",26.6198
"2022-10-19",27.2002
"2022-10-20",26.4229
"2022-10-21",25.3017
"2022-10-22",26.2147
"2022-10-23",26.2879
"2022-10-24",27.1064
"2022-10-25",27.0687
"2022-10-26",27.2113
"2022-10-27",26.5441
"2022-10-28",26.2113
"2022-10-29",26.2501
"2022-10-30",25.4577
"2022-10-31",26.177
"2022-11-01",25.5725
"2022-11-02",25.829
"2022-11-03",25.6981
"2022-11-04",25.8856
"2022-11-05",25.8101
"2022-11-06",26.5247
"2022-11-07",26.0402
"2022-11-08",25.6352
"2022-11-09",25.1439
"2022-11-10",25.9716
"2022-11-11",25.2228
"2022-11-12",26.1201
"2022-11-13",25.6762
"2022-11-14",25.3307
"2022-11-15",26.2039
"2022-11-16",25.9728
"2022-11-17",25.0664
"2022-11-18",25.9611
"2022-11-19",25.6003
"2022-11-20",25.7942
"2022-11-21",25.8168
"2022-11-22",26.1748
"2022-11-23",26.0826
"2022-11-24",26.7437
"2022-11-25",26.4437
"2022-11-26",26.6859
"2022-11-27",26.592
"2022-11-28",26.4269
"2022-11-29",25.5986
"2022-11-30",25.8524
"2022-12-01",26.5002
"2022-12-02",25.7393
"2022-12-03",25.54
"2022-12-04",25.1533
"2022-12-05",25.871
"2022-12-06",25.6586
"2022-12-07",25.2021
"2022-12-08",20.8553
"2022-12-09",22.997
"2022-12-10",25.7882
"2022-12-11",26.5147
"2022-12-12",25.4888
"2022-12-13",26.1441
"2022-12-14",26.0833
"2022-12-15",25.217
"2022-12-16",26.0263
"2022-12-17",25.7215
"2022-12-18",25.6132
"2022-12-19",24.4581
"2022-12-20",25.7909
"2022-12-21",24.3906
"2022-12-22",25.124
"2022-12-23",26.0945
"2022-12-24",25.5783
"2022-12-25",25.1288
"2022-12-26",26.6742
"2022-12-27",26.7317
"2022-12-28",26.6334
"2022-12-29",26.0622
"2022-12-30",25.6556
"2022-12-31",25.1918
"2023-01-01",25.8443
"2023-01-02",25.2915
"2023-01-03",25.0293
"2023-01-04",25.5615
"2023-01-05",25.8583
"2023-01-06",24.5657
"2023-01-07",24.5715
"2023-01-08",24.9504
"2023-01-09",24.0365
"2023-01-10",23.3724
"2023-01-11",23.6997
"2023-01-12",23.2867
"2023-01-13",23.9326
"2023-01-14",24.3856
"2023-01-15",24.7417
"2023-01-16",24.8054
"2023-01-17",24.852
"2023-01-18",24.4694
"2023-01-19",24.4745
"2023-01-20",24.8763
"2023-01-21",25.2935
"2023-01-22",24.7711
"2023-01-23",25.1253
"2023-01-24",25.2297
"2023-01-25",24.8837
"2023-01-26",24.4131
"2023-01-27",25.1037
"2023-01-28",24.7227
"2023-01-29",25.1668
"2023-01-30",25.5878
"2023-01-31",24.225
"2023-02-01",24.6349
"2023-02-02",24.5687
"2023-02-03",26.2094
"2023-02-04",25.5918
"2023-02-05",25.8736
"2023-02-06",25.8542
"2023-02-07",26.1059
"2023-02-08",26.5075
"2023-02-09",26.1579
"2023-02-10",25.3635
"2023-02-11",24.9329
"2023-02-12",24.4453
"2023-02-13",24.6518
"2023-02-14",24.3089
"2023-02-15",23.8441
"2023-02-16",24.3981
"2023-02-17",25.625
"2023-02-18",26.3275
"2023-02-19",26.1962
"2023-02-20",25.7439
"2023-02-21",25.6927
"2023-02-22",24.5362
"2023-02-23",25.5513
"2023-02-24",26.1561
"2023-02-25",25.9073
"2023-02-26",25.2854
"2023-02-27",25.8609
"2023-02-28",25.4103
"2023-03-01",26.7198
"2023-03-02",25.9093
"2023-03-03",26.4824
"2023-03-04",26.7411
"2023-03-05",27.1086
"2023-03-06",27.0343
"2023-03-07",26.993
"2023-03-08",27.3518
"2023-03-09",27.0922
"2023-03-10",26.7908
"2023-03-11",27.1869
"2023-03-12",26.7667
"2023-03-13",27.4368
"2023-03-14",27.4466
"2023-03-15",27.7977
"2023-03-16",27.4961
"2023-03-17",28.1638
"2023-03-18",27.3318
"2023-03-19",27.1412
"2023-03-20",27.2472
"2023-03-21",27.9897
"2023-03-22",27.8806
"2023-03-23",27.8324
"2023-03-24",27.6184
"2023-03-25",28.3276
"2023-03-26",28.8123
"2023-03-27",28.9354
"2023-03-28",28.7302
"2023-03-29",28.4837
"2023-03-30",28.5665
"2023-03-31",29.1872
"2023-04-01",29.592
"2023-04-02",28.4155
"2023-04-03",28.2867
"2023-04-04",27.3976
"2023-04-05",29.0707
"2023-04-06",28.9411
"2023-04-07",29.0832
"2023-04-08",27.7731
"2023-04-09",28.4267
"2023-04-10",28.9143
"2023-04-11",29.1565
"2023-04-12",29.5644
"2023-04-13",29.8757
"2023-04-14",30.3181
"2023-04-15",29.4972
"2023-04-16",29.4518
"2023-04-17",29.5983
"2023-04-18",30.259
"2023-04-19",30.38
"2023-04-20",29.623
"2023-04-21",29.6707
"2023-04-22",29.2342
"2023-04-23",28.9522
"2023-04-24",28.8967
"2023-04-25",27.9733
"2023-04-26",27.9076
"2023-04-27",29.0026
"2023-04-28",28.8412
"2023-04-29",26.8191
"2023-04-30",27.7983
"2023-05-01",27.6067
"2023-05-02",26.2107
"2023-05-03",26.5289
"2023-05-04",27.0067
"2023-05-05",26.1067
"2023-05-06",27.9693
"2023-05-07",27.4538
"2023-05-08",28.0623
"2023-05-09",28.352
"2023-05-10",28.6453
"2023-05-11",28.8257
"2023-05-12",29.4491
"2023-05-13",29.4054
"2023-05-14",30.0976
"2023-05-15",29.839
"2023-05-16",30.3337
"2023-05-17",30.0255
"2023-05-18",29.322
"2023-05-19",29.3816
"2023-05-20",29.3985
"2023-05-21",28.8585
"2023-05-22",29.1352
"2023-05-23",29.1717
"2023-05-24",29.2164
"2023-05-25",29.6148
"2023-05-26",29.5464
"2023-05-27",30.4102
"2023-05-28",30.0699
"2023-05-29",29.7033
"2023-05-30",29.8203
"2023-05-31",30.243
"2023-06-01",30.0146
"2023-06-02",30.3646
"2023-06-03",30.5354
"2023-06-04",30.2104
"2023-06-05",29.5541
"2023-06-06",29.8993
"2023-06-07",30.0454
"2023-06-08",30.0914
"2023-06-09",30.097
"2023-06-10",30.2223
"2023-06-11",30.4747
"2023-06-12",29.851
"2023-06-13",30.1493
"2023-06-14",31.0593
"2023-06-15",31.5011
"2023-06-16",31.0564
"2023-06-17",29.9757
"2023-06-18",27.6641
"2023-06-19",29.832
"2023-06-20",30.1594
"2023-06-21",29.0576
"2023-06-22",30.0121
"2023-06-23",30.238
"2023-06-24",30.7028
"2023-06-25",30.0776
"2023-06-26",30.1764
"2023-06-27",29.6432
"2023-06-28",30.4065
"2023-06-29",30.1877
"2023-06-30",30.2317
"2023-07-01",30.4865
"2023-07-02",29.7507
"2023-07-03",29.163
"2023-07-04",29.3292
"2023-07-05",29.5415
"2023-07-06",29.6027
"2023-07-07",29.9101
"2023-07-08",30.2813
"2023-07-09",30.7106
"2023-07-10",29.1229
"2023-07-11",28.78
"2023-07-12",29.6689
"2023-07-13",30.1375
"2023-07-14",30.334
"2023-07-15",30.6994
"2023-07-16",30.4543
"2023-07-17",30.6073
"2023-07-18",30.3558
"2023-07-19",30.3988
"2023-07-20",30.1406
"2023-07-21",30.6824
"2023-07-22",30.5591
"2023-07-23",30.3553
"2023-07-24",29.6296
"2023-07-25",29.3777
"2023-07-26",29.5076
"2023-07-27",30.0987
"2023-07-28",30.8993
"2023-07-29",30.9146
"2023-07-30",31.0138
"2023-07-31",30.5028
"2023-08-01",30.0557
"2023-08-02",30.37
"2023-08-03",30.2911
"2023-08-04",30.7111
"2023-08-05",31.2156
"2023-08-06",30.8689
"2023-08-07",30.5872
"2023-08-08",29.9951
"2023-08-09",29.705
"2023-08-10",29.8581
"2023-08-11",30.002
"2023-08-12",29.8952
"2023-08-13",29.6658
"2023-08-14",29.6227
"2023-08-15",29.6194
"2023-08-16",29.6858
"2023-08-17",29.8299
"2023-08-18",29.8893
"2023-08-19",30.2015
"2023-08-20",30.5766
"2023-08-21",31.3571
"2023-08-22",30.7126
"2023-08-23",30.6783
"2023-08-24",30.4482
"2023-08-25",30.444
"2023-08-26",30.4877
"2023-08-27",30.6059
"2023-08-28",29.9431
"2023-08-29",28.7349
"2023-08-30",29.2178
"2023-08-31",28.4786
"2023-09-01",28.7777
"2023-09-02",28.8731
"2023-09-03",28.6193
"2023-09-04",29.5598
"2023-09-05",29.3679
"2023-09-06",28.6674
"2023-09-07",27.8745
"2023-09-08",28.8452
"2023-09-09",29.8787
"2023-09-10",29.5337
"2023-09-12",30.2227
"2023-09-13",29.4815
"2023-09-14",28.6674
"2023-09-15",29.8353
"2023-09-16",30.3314
"2023-09-17",28.7925
"2023-09-18",27.3061
"2023-09-19",27.5424
"2023-09-20",29.37
"2023-09-21",29.3637
"2023-09-22",28.5501
"2023-09-23",29.5627
"2023-09-24",30.3653
"2023-09-25",30.0236
"2023-09-26",29.066
"2023-09-27",29.4202
"2023-09-28",29.1955
"2023-09-29",27.6833
"2023-09-30",27.1717
"2023-10-01",28.0549
"2023-10-02",28.5522
"2023-10-03",28.4672
"2023-10-04",28.492
"2023-10-05",28.5156
"2023-10-06",28.4488
"2023-10-07",28.983
"2023-10-08",28.8233
"2023-10-09",28.042
"2023-10-10",27.8002
"2023-10-11",27.7029
"2023-10-12",28.1945
"2023-10-13",27.6768
"2023-10-14",27.3945
"2023-10-15",26.0144
"2023-10-16",27.4613
"2023-10-17",26.413
"2023-10-18",26.1857
"2023-10-19",27.4692
"2023-10-20",27.0407
"2023-10-21",27.4596
"2023-10-22",27.5214
"2023-10-23",27.6005
"2023-10-24",27.6729
"2023-10-25",27.2802
"2023-10-26",27.4467
"2023-10-27",27.8679
"2023-10-28",27.063
"2023-10-29",26.3299
"2023-10-30",26.4289
"2023-10-31",27.4353
"2023-11-01",27.0075
"2023-11-02",27.2057
"2023-11-03",26.3721
"2023-11-04",26.373
"2023-11-05",26.2951
"2023-11-06",26.813
"2023-11-07",26.091
"2023-11-08",26.7411
"2023-11-09",26.7008
"2023-11-10",27.3181
"2023-11-11",27.0156
"2023-11-12",26.0464
"2023-11-13",25.4126
"2023-11-14",26.5297
"2023-11-15",25.8831
"2023-11-16",27.3711
"2023-11-17",26.8567
"2023-11-18",26.793
"2023-11-19",25.9464
"2023-11-20",26.7152
"2023-11-21",27.1455
"2023-11-22",26.275
"2023-11-23",27.4206
"2023-11-24",27.7431
"2023-11-25",27.0377
"2023-11-26",27.5411
"2023-11-27",27.1003
"2023-11-28",26.9255
"2023-11-29",25.7315
"2023-11-30",25.5616
"2023-12-01",25.3031
"2023-12-02",26.2457
"2023-12-03",26.9125
"2023-12-04",27.275
"2023-12-05",27.8083
"2023-12-06",27.7719
"2023-12-07",28.2013
"2023-12-08",27.2587
"2023-12-09",26.9164
"2023-12-10",26.1823
"2023-12-11",26.3296
"2023-12-12",26.3357
"2023-12-13",26.4783
"2023-12-14",25.2687
"2023-12-15",26.1767
"2023-12-16",25.6689
"2023-12-17",26.4124
"2023-12-18",25.5638
"2023-12-19",25.8134
"2023-12-20",26.3149
"2023-12-21",26.1999
"2023-12-22",26.018
"2023-12-23",26.4988
"2023-12-24",26.4615
"2023-12-25",26.738
"2023-12-26",27.0204
"2023-12-27",26.3747
"2023-12-28",26.4578
"2023-12-29",26.3413
"2023-12-30",26.5064
"2023-12-31",26.7457
"2024-01-01",25.8103
"2024-01-02",25.7314
"2024-01-03",26.3725
"2024-01-04",26.7279
"2024-01-05",27.0731
"2024-01-06",26.8205
"2024-01-07",26.5933
"2024-01-08",25.9755
"2024-01-09",25.5282
"2024-01-10",25.3288
"2024-01-11",26.4427
"2024-01-12",26.5836
"2024-01-13",26.4238
"2024-01-14",25.7222
"2024-01-15",24.3267
"2024-01-16",25.0955
"2024-01-17",26.2728
"2024-01-18",26.7494
"2024-01-19",25.9058
"2024-01-20",26.7089
"2024-01-21",27.2295
"2024-01-22",26.8361
"2024-01-23",26.0582
"2024-01-24",25.5424
"2024-01-25",25.8903
"2024-01-26",25.8334
"2024-01-27",26.6691
"2024-01-28",27.13
"2024-01-29",26.8014
"2024-01-30",26.8411
"2024-01-31",26.874
"2024-02-01",27.2516
"2024-02-02",27.6318
"2024-02-03",27.2357
"2024-02-04",27.1856
"2024-02-05",27.1022
"2024-02-06",26.5858
"2024-02-07",25.9518
"2024-02-08",26.2365
"2024-02-09",26.9845
"2024-02-10",27.1862
"2024-02-11",26.8404
"2024-02-12",27.3339
"2024-02-13",27.5423
"2024-02-14",27.5392
"2024-02-15",27.3164
"2024-02-16",27.3926
"2024-02-17",27.714
"2024-02-18",27.6641
"2024-02-19",27.8401
"2024-02-20",27.792
"2024-02-21",28.0767
"2024-02-22",28.4435
"2024-02-23",28.7623
"2024-02-24",28.3141
"2024-02-25",28.3378
"2024-02-26",28.6096
"2024-02-27",28.4198
"2024-02-28",27.9935
"2024-02-29",28.0396
"2024-03-01",28.0125
"2024-03-02",28.1855
"2024-03-03",27.4926
"2024-03-04",27.5141
"2024-03-05",27.8531
"2024-03-06",27.9438
"2024-03-07",27.6168
"2024-03-08",28.7196
"2024-03-09",28.7976
"2024-03-10",28.5464
"2024-03-11",28.2372
"2024-03-12",28.4059
"2024-03-13",27.9957
"2024-03-14",22.6843
"2024-03-15",29.6645
"2024-03-16",29.8675
"2024-03-17",28.7025
"2024-03-18",28.2771
"2024-03-19",28.3967
"2024-03-20",29.2227
"2024-03-21",27.977
"2024-03-22",27.9774
"2024-03-23",29.2368
"2024-03-24",29.0922
"2024-03-25",29.1826
"2024-03-26",29.3595
"2024-03-27",29.0157
"2024-03-28",29.9235
"2024-03-29",29.6841
"2024-03-30",30.2302
"2024-03-31",30.3315
"2024-04-01",30.6375
"2024-04-02",30.608
"2024-04-03",30.6299
"2024-04-04",30.5019
"2024-04-05",30.4092
"2024-04-06",31.2608
"2024-04-07",31.263
"2024-04-08",30.619
"2024-04-09",29.5826
"2024-04-10",30.1517
"2024-04-11",29.4273
"2024-04-12",28.305
"2024-04-13",26.1564
"2024-04-14",29.4213
"2024-04-15",29.3166
"2024-04-16",29.9544
"2024-04-17",30.888
"2024-04-18",30.6863
"2024-04-19",31.237
"2024-04-20",31.2995
"2024-04-21",31.356
"2024-04-22",30.7375
"2024-04-23",30.7461
"2024-04-24",31.1551
"2024-04-25",31.0538
"2024-04-26",31.05
"2024-04-27",31.4354
"2024-04-28",31.4965
"2024-04-29",30.073
"2024-04-30",30.9744
"2024-05-01",31.4938
"2024-05-02",31.8024
"2024-05-03",31.8109
"2024-05-04",31.9421
"2024-05-05",31.9833
"2024-05-06",31.6172
"2024-05-07",31.6104
"2024-05-08",29.9052
"2024-05-09",29.9935
"2024-05-10",28.7945
"2024-05-11",28.5566
"2024-05-12",27.7554
"2024-05-13",28.1258
"2024-05-14",27.7457
"2024-05-15",28.7828
"2024-05-16",26.93
"2024-05-17",27.4894
"2024-05-18",28.2186
"2024-05-19",26.9515
"2024-05-20",27.6197
"2024-05-21",28.8388
"2024-05-22",28.1138
"2024-05-23",28.2111
"2024-05-24",28.8369
"2024-05-25",28.817
"2024-05-26",29.8419
"2024-05-27",29.6497
"2024-05-28",29.9533
"2024-05-29",29.8871
"2024-05-30",30.053
"2024-05-31",30.5881
"2024-06-01",30.3626
"2024-06-02",28.388
"2024-06-03",28.8854
"2024-06-04",29.0854
"2024-06-05",29.0294
"2024-06-06",28.8465
"2024-06-07",28.4177
"2024-06-08",28.8774
"2024-06-09",29.0666
"2024-06-10",29.881
"2024-06-11",30.2672
"2024-06-12",29.8039
"2024-06-13",29.6748
"2024-06-14",29.776
"2024-06-15",29.6716
"2024-06-16",29.7771
"2024-06-17",29.9419
"2024-06-18",29.0836
"2024-06-19",28.6201
"2024-06-20",28.8349
"2024-06-21",30.139
"2024-06-22",29.9876
"2024-06-23",30.064
"2024-06-24",30.305
"2024-06-25",30.2219
"2024-06-26",29.8689
"2024-06-27",29.4842
"2024-06-28",30.2594
"2024-06-29",30.1897
"2024-06-30",30.24
"2024-07-01",29.9605
"2024-07-02",30.656
"2024-07-03",30.581
"2024-07-04",29.9521
"2024-07-05",29.9758
"2024-07-06",29.7729
"2024-07-07",29.954
"2024-07-08",30.5904
"2024-07-09",30.5588
"2024-07-10",30.172
"2024-07-11",30.3271
"2024-07-12",30.294
"2024-07-13",29.3762
"2024-07-14",30.4527
"2024-07-15",29.6825
"2024-07-16",29.8774
"2024-07-17",29.9548
"2024-07-18",30.2778
"2024-07-19",30.4721
"2024-07-20",30.6247
"2024-07-21",30.8752
"2024-07-22",30.3386
"2024-07-23",30.6787
"2024-07-24",30.9741
"2024-07-25",30.8962
"2024-07-26",30.9567
"2024-07-27",31.3495
"2024-07-28",30.7489
"2024-07-29",30.2
"2024-07-30",30.9892
"2024-07-31",30.8974
"2024-08-01",30.6934
"2024-08-02",30.4756
"2024-08-03",30.4528
"2024-08-04",29.6143
"2024-08-05",28.5108
"2024-08-06",28.686
"2024-08-07",28.3876
"2024-08-08",28.0435
"2024-08-09",29.3328
"2024-08-10",29.2533
"2024-08-11",28.6352
"2024-08-12",28.9911
"2024-08-13",28.2783
"2024-08-14",28.6344
"2024-08-15",28.8487
"2024-08-16",29.4523
"2024-08-17",28.5348
"2024-08-18",29.1219
"2024-08-19",27.7795
"2024-08-20",27.9052
"2024-08-21",27.3281
"2024-08-22",28.613
"2024-08-23",29.266
"2024-08-24",28.851
"2024-08-25",29.4222
"2024-08-26",29.3525
"2024-08-27",29.5384
"2024-08-28",29.1935
"2024-08-29",29.5917
"2024-08-30",28.86
"2024-08-31",29.3581
"2024-09-01",30.1432
"2024-09-02",30.598
"2024-09-03",29.2052
"2024-09-04",29.6036
"2024-09-05",30.0821
"2024-09-06",29.8876
"2024-09-07",30.0936
"2024-09-08",29.9194
"2024-09-09",29.6631
"2024-09-10",30.0615
"2024-09-11",29.4115
"2024-09-12",30.1828
"2024-09-13",30.3498
"2024-09-14",30.4993
"2024-09-15",30.3654
"2024-09-16",30.6328
"2024-09-17",30.7357
"2024-09-18",30.1585
"2024-09-19",30.0733
"2024-09-20",29.6317
"2024-09-21",29.901
"2024-09-22",30.2447
"2024-09-23",29.8996
"2024-09-24",30.2699
"2024-09-25",30.5988
"2024-09-26",30.3359
"2024-09-27",28.9431
"2024-09-28",29.5967
"2024-09-29",29.7836
"2024-09-30",28.3001
"2024-10-01",29.1325
"2024-10-02",29.7486
"2024-10-03",29.3147
"2024-10-04",29.1678
"2024-10-05",28.8321
"2024-10-06",28.1077
"2024-10-07",27.3884
"2024-10-08",27.1313
"2024-10-09",27.596
"2024-10-10",27.0053
"2024-10-11",26.9576
"2024-10-12",27.9231
"2024-10-13",26.5571
"2024-10-14",25.5249
"2024-10-15",26.6692
"2024-10-16",28.5767
"2024-10-17",29.1782
"2024-10-18",28.7982
"2024-10-19",28.1426
"2024-10-20",28.1539
"2024-10-21",27.7532
"2024-10-22",27.6644
"2024-10-23",27.3359
"2024-10-24",27.559
"2024-10-25",27.0898
"2024-10-26",27.0926
"2024-10-27",28.1157
"2024-10-28",28.5178
"2024-10-29",28.4976
"2024-10-30",28.4259
"2024-10-31",27.2873
"2024-11-01",26.7527
"2024-11-02",26.8728
"2024-11-03",26.6071
"2024-11-04",26.4827
"2024-11-05",27.5222
"2024-11-06",27.6763
"2024-11-07",27.2359
"2024-11-08",26.0374
"2024-11-09",26.8426
"2024-11-10",27.3315
"2024-11-11",27.9911
"2024-11-12",27.8258
"2024-11-13",27.0276
"2024-11-14",26.8638
"2024-11-15",26.3315
"2024-11-16",27.3733
"2024-11-17",27.1025
"2024-11-18",26.4115
"2024-11-19",25.5354
"2024-11-20",26.2521
"2024-11-21",25.6229
"2024-11-22",25.4628
"2024-11-23",26.1705
"2024-11-24",25.6977
"2024-11-25",24.45
"2024-11-26",24.6548
"2024-11-27",24.6854
"2024-11-28",24.0153
"2024-11-29",24.5662
"2024-11-30",26.8648
"2024-12-01",27.7803
"2024-12-02",27.7201
"2024-12-03",27.5514
"2024-12-04",26.9666
"2024-12-05",27.3583
"2024-12-06",27.5102
"2024-12-07",27.2352
"2024-12-08",26.7195
"2024-12-09",26.7052
"2024-12-10",26.4596
"2024-12-11",25.3208
"2024-12-12",25.9826
"2024-12-13",25.8535
"2024-12-14",25.7828
"2024-12-15",26.4492
"2024-12-16",25.1068
"2024-12-17",25.6809
"2024-12-18",26.4578
"2024-12-19",27.1008
"2024-12-20",28.1281
"2024-12-21",27.8819
"2024-12-22",26.659
"2024-12-23",25.8798
"2024-12-24",25.4371
"2024-12-25",26.2307
"2024-12-26",26.215
"2024-12-27",26.133
"2024-12-28",26.5829
"2024-12-29",26.4333
"2024-12-30",26.2149
"2024-12-31",25.5555
"2025-01-01",25.4814
"2025-01-02",25.372
"2025-01-03",24.8899
"2025-01-04",24.6203
"2025-01-05",24.8453
"2025-01-06",25.1635
"2025-01-07",25.375
"2025-01-08",25.2115
"2025-01-09",26.2018
"2025-01-10",26.3263
"2025-01-11",24.9519
"2025-01-12",25.1221
"2025-01-13",26.486
"2025-01-14",24.5941
"2025-01-15",25.9708
"2025-01-16",25.8145
"2025-01-17",26.2821
"2025-01-18",24.9242
"2025-01-19",24.9826
"2025-01-20",25.386
"2025-01-21",24.8491
"2025-01-22",25.2246
"2025-01-23",25.8466
