,"(deg C) Mean Temperature (ERA5) at Kalutara, 2007-01-01 to 2025-12-31"
"2021-10-05",25.1186
"2021-10-06",26.4192
"2021-10-07",27.1854
"2021-10-08",27.3258
"2021-10-09",27.2553
"2021-10-10",27.074
"2021-10-11",26.2325
"2021-10-12",26.4366
"2021-10-13",27.2009
"2021-10-14",27.6235
"2021-10-15",26.9919
"2021-10-16",26.618
"2021-10-17",27.3472
"2021-10-18",27.0495
"2021-10-19",26.7871
"2021-10-20",26.2213
"2021-10-21",26.3438
"2021-10-22",26.6856
"2021-10-23",26.9914
"2021-10-24",26.3179
"2021-10-25",26.6123
"2021-10-26",25.6053
"2021-10-27",25.4553
"2021-10-28",25.3975
"2021-10-29",25.5345
"2021-10-30",25.3586
"2021-10-31",26.4021
"2021-11-01",25.8122
"2021-11-02",26.6683
"2021-11-03",25.6804
"2021-11-04",25.7311
"2021-11-05",26.06
"2021-11-06",25.8696
"2021-11-07",24.9689
"2021-11-08",24.4914
"2021-11-09",25.2871
"2021-11-10",25.5969
"2021-11-11",26.18
"2021-11-12",26.5339
"2021-11-13",26.4127
"2021-11-14",25.5129
"2021-11-15",25.8365
"2021-11-16",26.1211
"2021-11-17",26.1767
"2021-11-18",26.8843
"2021-11-19",26.1382
"2021-11-20",26.4845
"2021-11-21",26.5618
"2021-11-22",26.9465
"2021-11-23",26.2557
"2021-11-24",25.4233
"2021-11-25",25.109
"2021-11-26",26.429
"2021-11-27",26.2018
"2021-11-28",25.5518
"2021-11-29",25.9757
"2021-11-30",26.1863
"2021-12-01",26.2966
"2021-12-02",26.728
"2021-12-03",27.0306
"2021-12-04",26.7516
"2021-12-05",26.9877
"2021-12-06",26.5659
"2021-12-07",27.2066
"2021-12-08",27.3031
"2021-12-09",26.583
"2021-12-10",26.8216
"2021-12-11",27.1524
"2021-12-12",26.1754
"2021-12-13",25.2641
"2021-12-14",25.7504
"2021-12-15",25.4554
"2021-12-16",26.6219
"2021-12-17",26.7735
"2021-12-18",26.6216
"2021-12-19",26.8614
"2021-12-20",27.2809
"2021-12-21",26.9842
"2021-12-22",26.7485
"2021-12-23",26.3028
"2021-12-24",25.5933
"2021-12-25",25.8462
"2021-12-26",25.8767
"2021-12-27",26.3071
"2021-12-28",27.0182
"2021-12-29",27.2952
"2021-12-30",26.4116
"2021-12-31",26.4514
"2022-01-01",26.8029
"2022-01-02",27.0052
"2022-01-03",26.1101
"2022-01-04",26.602
"2022-01-05",25.8584
"2022-01-06",27.3095
"2022-01-07",27.006
"2022-01-08",27.0148
"2022-01-09",26.4453
"2022-01-10",26.5084
"2022-01-11",27.1233
"2022-01-12",26.9742
"2022-01-13",27.3028
"2022-01-14",27.4068
"2022-01-15",27.2475
"2022-01-16",27.2932
"2022-01-17",27.3566
"2022-01-18",27.671
"2022-01-19",27.433
"2022-01-20",26.3838
"2022-01-21",25.5175
"2022-01-22",25.966
"2022-01-23",25.9989
"2022-01-24",26.0733
"2022-01-25",25.9743
"2022-01-26",25.795
"2022-01-27",26.3694
"2022-01-28",26.6943
"2022-01-29",27.6648
"2022-01-30",27.6256
"2022-01-31",26.6309
"2022-02-01",27.3815
"2022-02-02",26.6663
"2022-02-03",26.245
"2022-02-04",26.6386
"2022-02-05",27.1311
"2022-02-06",27.6646
"2022-02-07",26.8085
"2022-02-08",27.1297
"2022-02-09",27.788
"2022-02-10",27.029
"2022-02-11",26.8656
"2022-02-12",26.1396
"2022-02-13",25.4921
"2022-02-14",26.8444
"2022-02-15",26.7029
"2022-02-16",26.4669
"2022-02-17",26.842
"2022-02-18",26.6385
"2022-02-19",26.3222
"2022-02-20",27.6448
"2022-02-21",27.8394
"2022-02-22",27.593
"2022-02-23",27.2388
"2022-02-24",27.3763
"2022-02-25",27.8128
"2022-02-26",26.5474
"2022-02-27",27.7659
"2022-02-28",28.4014
"2022-03-01",28.693
"2022-03-02",27.5859
"2022-03-03",28.2031
"2022-03-04",27.3309
"2022-03-05",28.1422
"2022-03-06",28.0604
"2022-03-07",28.4856
"2022-03-08",28.0515
"2022-03-09",28.2526
"2022-03-10",28.2836
"2022-03-11",27.6676
"2022-03-12",26.4163
"2022-03-13",27.3125
"2022-03-14",27.8631
"2022-03-15",27.4253
"2022-03-16",27.8034
"2022-03-17",27.0373
"2022-03-18",27.3804
"2022-03-19",27.6781
"2022-03-20",27.6728
"2022-03-21",27.9356
"2022-03-22",27.7736
"2022-03-23",27.8073
"2022-03-24",27.5851
"2022-03-25",27.7746
"2022-03-26",28.245
"2022-03-27",27.7881
"2022-03-28",27.9949
"2022-03-29",27.9282
"2022-03-30",27.1974
"2022-03-31",27.4598
"2022-04-02",27.6601
"2022-04-03",27.6004
"2022-04-04",26.7705
"2022-04-05",26.0233
"2022-04-06",26.4307
"2022-04-07",26.7544
"2022-04-08",25.094
"2022-04-09",25.757
"2022-04-10",25.1747
"2022-04-11",26.7566
"2022-04-12",26.223
"2022-04-13",26.4875
"2022-04-14",27.5813
"2022-04-15",28.2541
"2022-04-16",28.1766
"2022-04-17",27.4266
"2022-04-18",27.4319
"2022-04-19",27.4475
"2022-04-20",28.4525
"2022-04-21",27.75
"2022-04-22",26.5089
"2022-04-23",26.887
"2022-04-24",28.3361
"2022-04-25",27.314
"2022-04-26",27.984
"2022-04-27",28.0072
"2022-04-28",27.2366
"2022-04-29",27.8623
"2022-04-30",28.3371
"2022-05-01",27.9276
"2022-05-02",28.8016
"2022-05-03",28.6468
"2022-05-04",28.3394
"2022-05-05",27.4695
"2022-05-06",27.8764
"2022-05-07",28.6496
"2022-05-08",28.9
"2022-05-09",27.9748
"2022-05-10",27.9683
"2022-05-11",27.5112
"2022-05-12",26.9956
"2022-05-13",26.409
"2022-05-14",26.4469
"2022-05-15",27.4166
"2022-05-16",27.1847
"2022-05-17",26.933
"2022-05-18",26.923
"2022-05-19",27.2086
"2022-05-20",27.8308
"2022-05-21",27.8652
"2022-05-22",27.9448
"2022-05-23",27.6805
"2022-05-24",26.1204
"2022-05-25",26.9781
"2022-05-26",26.2443
"2022-05-27",26.6543
"2022-05-28",26.5511
"2022-05-29",25.9276
"2022-05-30",26.1324
"2022-05-31",25.1852
"2022-06-01",26.9366
"2022-06-02",26.9885
"2022-06-03",27.1598
"2022-06-04",27.0626
"2022-06-05",27.1794
"2022-06-06",26.8957
"2022-06-07",26.8598
"2022-06-08",27.2416
"2022-06-09",26.6335
"2022-06-10",27.5447
"2022-06-11",26.5027
"2022-06-12",26.3639
"2022-06-13",27.188
"2022-06-14",27.1728
"2022-06-15",26.5167
"2022-06-16",26.4282
"2022-06-17",26.7623
"2022-06-18",26.7896
"2022-06-19",26.9479
"2022-06-20",27.1687
"2022-06-21",26.8704
"2022-06-22",26.8469
"2022-06-23",27.1926
"2022-06-24",26.9815
"2022-06-25",27.5026
"2022-06-26",27.7308
"2022-06-27",27.9614
"2022-06-28",27.5171
"2022-06-29",27.7496
"2022-06-30",26.6423
"2022-07-01",27.8866
"2022-07-02",27.7019
"2022-07-03",26.4533
"2022-07-04",27.2146
"2022-07-05",26.8318
"2022-07-06",27.0132
"2022-07-07",26.7956
"2022-07-08",27.2877
"2022-07-09",27.1178
"2022-07-10",26.5757
"2022-07-11",26.4829
"2022-07-12",26.9976
"2022-07-13",27.2519
"2022-07-14",26.8832
"2022-07-15",26.9586
"2022-07-16",27.5283
"2022-07-17",27.4189
"2022-07-18",27.2194
"2022-07-19",27.2237
"2022-07-20",26.7967
"2022-07-21",26.3263
"2022-07-22",26.3136
"2022-07-23",26.7743
"2022-07-24",26.5641
"2022-07-25",26.5774
"2022-07-26",26.5371
"2022-07-27",25.7327
"2022-07-28",25.8232
"2022-07-29",26.6545
"2022-07-30",26.4551
"2022-07-31",26.4872
"2022-08-01",25.4792
"2022-08-02",25.8287
"2022-08-03",25.8011
"2022-08-04",26.3584
"2022-08-05",26.2009
"2022-08-06",26.3661
"2022-08-07",26.5854
"2022-08-08",26.7127
"2022-08-09",26.5682
"2022-08-10",26.5647
"2022-08-11",27.3823
"2022-08-12",27.1399
"2022-08-13",26.9055
"2022-08-14",26.8282
"2022-08-15",27.1524
"2022-08-16",26.8469
"2022-08-17",26.7846
"2022-08-18",27.0899
"2022-08-19",26.7571
"2022-08-20",27.0596
"2022-08-21",26.9997
"2022-08-22",26.2255
"2022-08-23",26.583
"2022-08-24",26.5048
"2022-08-25",26.6783
"2022-08-26",26.0362
"2022-08-27",26.1883
"2022-08-28",26.5007
"2022-08-29",26.2905
"2022-08-30",25.4835
"2022-08-31",24.4713
"2022-09-01",25.2262
"2022-09-02",26.1734
"2022-09-03",25.8347
"2022-09-04",25.7471
"2022-09-05",25.2513
"2022-09-06",26.495
"2022-09-07",25.9315
"2022-09-08",26.4225
"2022-09-09",26.659
"2022-09-10",27.0031
"2022-09-11",26.8275
"2022-09-12",26.953
"2022-09-13",26.661
"2022-09-14",26.2881
"2022-09-15",26.6753
"2022-09-16",26.6899
"2022-09-17",26.5682
"2022-09-18",26.6302
"2022-09-19",26.447
"2022-09-20",26.9755
"2022-09-21",26.7923
"2022-09-22",27.0591
"2022-09-23",27.0854
"2022-09-24",27.0761
"2022-09-25",27.2757
"2022-09-26",26.735
"2022-09-27",27.0584
"2022-09-28",26.7918
"2022-09-29",26.9416
"2022-09-30",26.5146
"2022-10-01",26.5872
"2022-10-02",26.597
"2022-10-03",26.3178
"2022-10-04",26.6359
"2022-10-05",26.5859
"2022-10-06",26.4513
"2022-10-07",26.2546
"2022-10-08",26.3915
"2022-10-09",26.2879
"2022-10-10",26.8193
"2022-10-11",26.5678
"2022-10-12",25.1552
"2022-10-13",24.8654
"2022-10-14",25.1047
"2022-10-15",25.4504
"2022-10-16",25.8318
"2022-10-17",25.5839
"2022-10-18",25.4682
"2022-10-19",26.58
"2022-10-20",26.2169
"2022-10-21",24.9513
"2022-10-22",25.4065
"2022-10-23",25.5816
"2022-10-24",25.8368
"2022-10-25",26.3034
"2022-10-26",26.3996
"2022-10-27",26.2602
"2022-10-28",26.8107
"2022-10-29",27.0537
"2022-10-30",26.3368
"2022-10-31",26.2182
"2022-11-01",25.3165
"2022-11-02",26.0585
"2022-11-03",25.6763
"2022-11-04",26.1693
"2022-11-05",25.0912
"2022-11-06",25.864
"2022-11-07",25.9036
"2022-11-08",26.0329
"2022-11-09",25.8212
"2022-11-10",25.9708
"2022-11-11",25.9647
"2022-11-12",25.7935
"2022-11-13",25.8906
"2022-11-14",25.1153
"2022-11-15",26.2631
"2022-11-16",26.3656
"2022-11-17",25.7747
"2022-11-18",25.7264
"2022-11-19",26.0083
"2022-11-20",25.9327
"2022-11-21",26.2587
"2022-11-22",26.5616
"2022-11-23",26.5074
"2022-11-24",26.6952
"2022-11-25",26.9548
"2022-11-26",26.4697
"2022-11-27",26.6674
"2022-11-28",26.9364
"2022-11-29",26.7031
"2022-11-30",26.7623
"2022-12-01",26.6534
"2022-12-02",25.7864
"2022-12-03",25.381
"2022-12-04",25.3824
"2022-12-05",25.9575
"2022-12-06",26.0591
"2022-12-07",25.6399
"2022-12-08",23.3932
"2022-12-09",24.3813
"2022-12-10",25.0092
"2022-12-11",25.4447
"2022-12-12",25.5244
"2022-12-13",26.0185
"2022-12-14",25.9943
"2022-12-15",26.2435
"2022-12-16",25.9574
"2022-12-17",25.8368
"2022-12-18",25.6576
"2022-12-19",24.5185
"2022-12-20",26.2686
"2022-12-21",25.4716
"2022-12-22",25.5688
"2022-12-23",26.4383
"2022-12-24",26.1812
"2022-12-25",24.5224
"2022-12-26",25.8096
"2022-12-27",26.3133
"2022-12-28",26.2148
"2022-12-29",26.3133
"2022-12-30",26.1183
"2022-12-31",25.3659
"2023-01-01",25.7951
"2023-01-02",25.6552
"2023-01-03",26.2011
"2023-01-04",26.3974
"2023-01-05",27.0584
"2023-01-06",26.1198
"2023-01-07",25.4589
"2023-01-08",25.8968
"2023-01-09",26.0839
"2023-01-10",25.6571
"2023-01-11",25.3755
"2023-01-12",24.9934
"2023-01-13",25.8607
"2023-01-14",26.5222
"2023-01-15",26.2478
"2023-01-16",25.9229
"2023-01-17",25.4105
"2023-01-18",26.0281
"2023-01-19",25.3557
"2023-01-20",25.7265
"2023-01-21",24.6501
"2023-01-22",25.3132
"2023-01-23",25.9564
"2023-01-24",25.0661
"2023-01-25",25.6958
"2023-01-26",25.7191
"2023-01-27",25.5877
"2023-01-28",25.9319
"2023-01-29",25.3308
"2023-01-30",25.7794
"2023-01-31",25.4026
"2023-02-01",25.5082
"2023-02-02",25.5937
"2023-02-03",25.9111
"2023-02-04",26.022
"2023-02-05",26.7968
"2023-02-06",26.0562
"2023-02-07",26.4911
"2023-02-08",27.2644
"2023-02-09",26.9825
"2023-02-10",26.497
"2023-02-11",26.4309
"2023-02-12",26.8991
"2023-02-13",26.8586
"2023-02-14",26.8457
"2023-02-15",26.6928
"2023-02-16",26.7232
"2023-02-17",27.3692
"2023-02-18",28.0173
"2023-02-19",26.1759
"2023-02-20",25.9188
"2023-02-21",27.1962
"2023-02-22",26.8795
"2023-02-23",27.0063
"2023-02-24",26.9248
"2023-02-25",26.5991
"2023-02-26",27.0155
"2023-02-27",26.9437
"2023-02-28",26.5028
"2023-03-01",26.6073
"2023-03-02",26.8115
"2023-03-03",26.9995
"2023-03-04",26.5961
"2023-03-05",26.6787
"2023-03-06",26.6862
"2023-03-07",26.4347
"2023-03-08",27.584
"2023-03-09",27.7975
"2023-03-10",26.5896
"2023-03-11",26.3829
"2023-03-12",26.668
"2023-03-13",26.8581
"2023-03-14",26.1559
"2023-03-15",27.0491
"2023-03-16",26.5701
"2023-03-17",27.4077
"2023-03-18",27.0308
"2023-03-19",27.3521
"2023-03-20",26.8275
"2023-03-21",27.3978
"2023-03-22",27.5984
"2023-03-23",26.5503
"2023-03-24",27.0551
"2023-03-25",27.7215
"2023-03-26",27.3311
"2023-03-27",27.9268
"2023-03-28",27.7269
"2023-03-29",27.8383
"2023-03-30",26.9385
"2023-03-31",27.8675
"2023-04-01",27.1611
"2023-04-02",26.9474
"2023-04-03",26.8795
"2023-04-04",26.1211
"2023-04-05",27.4198
"2023-04-06",27.2536
"2023-04-07",27.6724
"2023-04-08",26.2953
"2023-04-09",27.3832
"2023-04-10",27.8034
"2023-04-11",28.0862
"2023-04-12",28.4343
"2023-04-13",28.3807
"2023-04-14",28.0057
"2023-04-15",27.4999
"2023-04-16",27.5189
"2023-04-17",28.21
"2023-04-18",28.9033
"2023-04-19",28.8847
"2023-04-20",28.3107
"2023-04-21",28.0155
"2023-04-22",27.9337
"2023-04-23",28.2386
"2023-04-24",27.6175
"2023-04-25",27.0698
"2023-04-26",26.3727
"2023-04-27",27.3504
"2023-04-28",26.977
"2023-04-29",26.0728
"2023-04-30",27.0796
"2023-05-01",27.1774
"2023-05-02",27.0408
"2023-05-03",26.4935
"2023-05-04",27.1998
"2023-05-05",26.2268
"2023-05-06",27.4752
"2023-05-07",27.4827
"2023-05-08",27.7644
"2023-05-09",26.9667
"2023-05-10",27.3525
"2023-05-11",27.1567
"2023-05-12",28.0401
"2023-05-13",28.2487
"2023-05-14",28.2055
"2023-05-15",28.7634
"2023-05-16",28.9639
"2023-05-17",28.7683
"2023-05-18",28.4591
"2023-05-19",27.9263
"2023-05-20",27.7817
"2023-05-21",27.0987
"2023-05-22",28.0447
"2023-05-23",28.2601
"2023-05-24",28.3587
"2023-05-25",28.4058
"2023-05-26",28.686
"2023-05-27",28.5335
"2023-05-28",28.787
"2023-05-29",28.2429
"2023-05-30",28.1677
"2023-05-31",28.155
"2023-06-01",27.6716
"2023-06-02",27.9813
"2023-06-03",28.3971
"2023-06-04",27.5871
"2023-06-05",27.5937
"2023-06-06",28.1211
"2023-06-07",27.4758
"2023-06-08",27.4868
"2023-06-09",27.7093
"2023-06-10",27.9718
"2023-06-11",27.1023
"2023-06-12",26.8754
"2023-06-13",27.0565
"2023-06-14",27.7743
"2023-06-15",28.3057
"2023-06-16",28.4908
"2023-06-17",27.5418
"2023-06-18",27.4677
"2023-06-19",27.5945
"2023-06-20",27.511
"2023-06-21",26.9225
"2023-06-22",27.6724
"2023-06-23",27.5584
"2023-06-24",27.9869
"2023-06-25",26.6711
"2023-06-26",27.2324
"2023-06-27",26.3971
"2023-06-28",26.9816
"2023-06-29",26.4899
"2023-06-30",27.5349
"2023-07-01",27.327
"2023-07-02",26.8604
"2023-07-03",26.8809
"2023-07-04",26.4167
"2023-07-05",26.0004
"2023-07-06",27.2933
"2023-07-07",26.4143
"2023-07-08",27.4188
"2023-07-09",27.732
"2023-07-10",27.3611
"2023-07-11",27.2594
"2023-07-12",27.6405
"2023-07-13",27.1757
"2023-07-14",27.5735
"2023-07-15",27.6155
"2023-07-16",27.6239
"2023-07-17",27.767
"2023-07-18",27.8025
"2023-07-19",27.7971
"2023-07-20",27.6124
"2023-07-21",27.7523
"2023-07-22",28.0289
"2023-07-23",27.8267
"2023-07-24",27.1664
"2023-07-25",26.3735
"2023-07-26",26.7238
"2023-07-27",27.3988
"2023-07-28",27.6985
"2023-07-29",27.5578
"2023-07-30",27.6486
"2023-07-31",27.4308
"2023-08-01",27.3701
"2023-08-02",27.4461
"2023-08-03",27.5766
"2023-08-04",27.8009
"2023-08-05",27.5206
"2023-08-06",27.3936
"2023-08-07",27.5196
"2023-08-08",27.4498
"2023-08-09",27.3535
"2023-08-10",27.5399
"2023-08-11",27.3635
"2023-08-12",27.4785
"2023-08-13",27.672
"2023-08-14",27.5606
"2023-08-15",27.1722
"2023-08-16",27.3515
"2023-08-17",27.8201
"2023-08-18",27.3733
"2023-08-19",27.8787
"2023-08-20",27.7982
"2023-08-21",28.0109
"2023-08-22",27.7578
"2023-08-23",27.5976
"2023-08-24",27.5977
"2023-08-25",27.5072
"2023-08-26",27.7097
"2023-08-27",27.7802
"2023-08-28",27.3216
"2023-08-29",26.0201
"2023-08-30",26.6522
"2023-08-31",25.8501
"2023-09-01",25.8578
"2023-09-02",25.9595
"2023-09-03",25.8111
"2023-09-04",26.8537
"2023-09-05",26.8562
"2023-09-06",25.8912
"2023-09-07",25.4885
"2023-09-08",26.8619
"2023-09-09",27.0584
"2023-09-10",26.6598
"2023-09-12",27.0725
"2023-09-13",26.7115
"2023-09-14",25.7382
"2023-09-15",26.6359
"2023-09-16",27.5981
"2023-09-17",26.7534
"2023-09-18",25.5078
"2023-09-19",25.5711
"2023-09-20",26.8972
"2023-09-21",27.1386
"2023-09-22",26.3365
"2023-09-23",26.7907
"2023-09-24",27.0571
"2023-09-25",27.2873
"2023-09-26",26.4082
"2023-09-27",25.9576
"2023-09-28",25.8204
"2023-09-29",25.4386
"2023-09-30",25.588
"2023-10-01",25.7308
"2023-10-02",25.9127
"2023-10-03",25.6632
"2023-10-04",25.6582
"2023-10-05",26.3105
"2023-10-06",25.7871
"2023-10-07",26.18
"2023-10-08",26.9432
"2023-10-09",27.1222
"2023-10-10",26.8937
"2023-10-11",25.8372
"2023-10-12",26.1042
"2023-10-13",27.0107
"2023-10-14",26.8237
"2023-10-15",25.5992
"2023-10-16",27.0687
"2023-10-17",26.0858
"2023-10-18",25.1845
"2023-10-19",25.3885
"2023-10-20",25.9575
"2023-10-21",26.3352
"2023-10-22",26.2527
"2023-10-23",26.0438
"2023-10-24",26.7384
"2023-10-25",26.5438
"2023-10-26",26.6606
"2023-10-27",26.9193
"2023-10-28",26.4139
"2023-10-29",26.0785
"2023-10-30",26.2395
"2023-10-31",26.1262
"2023-11-01",26.0008
"2023-11-02",26.2151
"2023-11-03",25.9549
"2023-11-04",26.1375
"2023-11-05",26.2079
"2023-11-06",25.9544
"2023-11-07",25.8713
"2023-11-08",26.4068
"2023-11-09",26.0881
"2023-11-10",26.3349
"2023-11-11",27.0108
"2023-11-12",25.8985
"2023-11-13",26.3283
"2023-11-14",26.4253
"2023-11-15",26.5941
"2023-11-16",27.5339
"2023-11-17",27.1115
"2023-11-18",26.6028
"2023-11-19",25.6631
"2023-11-20",26.9587
"2023-11-21",27.1305
"2023-11-22",26.4052
"2023-11-23",26.5379
"2023-11-24",26.7754
"2023-11-25",26.6429
"2023-11-26",27.1834
"2023-11-27",26.9744
"2023-11-28",26.1688
"2023-11-29",26.5044
"2023-11-30",26.609
"2023-12-01",25.9146
"2023-12-02",26.5397
"2023-12-03",26.997
"2023-12-04",25.9104
"2023-12-05",26.4543
"2023-12-06",26.8792
"2023-12-07",27.5957
"2023-12-08",26.7832
"2023-12-09",26.2797
"2023-12-10",26.1742
"2023-12-11",26.7154
"2023-12-12",25.9574
"2023-12-13",26.8895
"2023-12-14",26.1888
"2023-12-15",25.8168
"2023-12-16",25.7588
"2023-12-17",27.1054
"2023-12-18",26.5276
"2023-12-19",26.4987
"2023-12-20",26.7545
"2023-12-21",27.4081
"2023-12-22",27.3445
"2023-12-23",27.7047
"2023-12-24",27.285
"2023-12-25",27.0317
"2023-12-26",27.6433
"2023-12-27",27.8304
"2023-12-28",26.3805
"2023-12-29",26.3914
"2023-12-30",26.7583
"2023-12-31",26.6959
"2024-01-01",25.3931
"2024-01-02",26.5564
"2024-01-03",27.5394
"2024-01-04",27.3726
"2024-01-05",27.3393
"2024-01-06",26.8399
"2024-01-07",26.7171
"2024-01-08",25.8541
"2024-01-09",26.175
"2024-01-10",25.4684
"2024-01-11",26.2908
"2024-01-12",27.1626
"2024-01-13",27.0454
"2024-01-14",26.2829
"2024-01-15",25.6153
"2024-01-16",25.6274
"2024-01-17",26.4702
"2024-01-18",27.1357
"2024-01-19",26.5084
"2024-01-20",26.7463
"2024-01-21",27.8281
"2024-01-22",27.9739
"2024-01-23",27.3476
"2024-01-24",26.4278
"2024-01-25",26.3226
"2024-01-26",27.0667
"2024-01-27",27.7437
"2024-01-28",27.9372
"2024-01-29",27.4119
"2024-01-30",27.3406
"2024-01-31",27.0196
"2024-02-01",26.961
"2024-02-02",27.8083
"2024-02-03",28.0389
"2024-02-04",27.4849
"2024-02-05",27.0427
"2024-02-06",28.0864
"2024-02-07",27.3761
"2024-02-08",26.8681
"2024-02-09",27.3415
"2024-02-10",27.8368
"2024-02-11",28.1204
"2024-02-12",28.4456
"2024-02-13",28.9688
"2024-02-14",28.3559
"2024-02-15",27.8458
"2024-02-16",27.9257
"2024-02-17",28.7132
"2024-02-18",28.7783
"2024-02-19",28.7548
"2024-02-20",28.8275
"2024-02-21",29.1982
"2024-02-22",28.6262
"2024-02-23",28.9332
"2024-02-24",28.2185
"2024-02-25",28.575
"2024-02-26",29.5959
"2024-02-27",29.3822
"2024-02-28",29.016
"2024-02-29",28.9088
"2024-03-01",29.4438
"2024-03-02",28.7404
"2024-03-03",28.497
"2024-03-04",28.5717
"2024-03-05",28.4739
"2024-03-06",28.2503
"2024-03-07",28.7158
"2024-03-08",27.9718
"2024-03-09",28.7277
"2024-03-10",28.7613
"2024-03-11",28.6016
"2024-03-12",29.0764
"2024-03-13",28.4864
"2024-03-14",24.9002
"2024-03-15",28.7587
"2024-03-16",29.5228
"2024-03-17",29.5214
"2024-03-18",28.731
"2024-03-19",28.7809
"2024-03-20",29.2492
"2024-03-21",28.7189
"2024-03-22",27.4406
"2024-03-23",28.2073
"2024-03-24",27.5573
"2024-03-25",29.0894
"2024-03-26",28.6699
"2024-03-27",28.592
"2024-03-28",28.3651
"2024-03-29",28.3209
"2024-03-30",28.7575
"2024-03-31",29.2213
"2024-04-01",28.0773
"2024-04-02",28.7002
"2024-04-03",28.662
"2024-04-04",28.7085
"2024-04-05",29.0338
"2024-04-06",29.2247
"2024-04-07",28.8265
"2024-04-08",29.2381
"2024-04-09",29.4605
"2024-04-10",29.5443
"2024-04-11",28.8265
"2024-04-12",27.0293
"2024-04-13",25.2072
"2024-04-14",28.0499
"2024-04-15",27.4599
"2024-04-16",27.9695
"2024-04-17",28.5229
"2024-04-18",28.1775
"2024-04-19",28.8097
"2024-04-20",29.0184
"2024-04-21",28.912
"2024-04-22",28.208
"2024-04-23",28.1135
"2024-04-24",27.8694
"2024-04-25",28.4213
"2024-04-26",29.1551
"2024-04-27",28.1736
"2024-04-28",29.0435
"2024-04-29",28.0758
"2024-04-30",27.7641
"2024-05-01",28.9431
"2024-05-02",29.3508
"2024-05-03",29.5393
"2024-05-04",29.2835
"2024-05-05",28.8611
"2024-05-06",28.5436
"2024-05-07",28.525
"2024-05-08",27.2849
"2024-05-09",27.7945
"2024-05-10",27.3773
"2024-05-11",27.8516
"2024-05-12",26.7356
"2024-05-13",27.3203
"2024-05-14",27.0247
"2024-05-15",27.5832
"2024-05-16",26.2201
"2024-05-17",26.8084
"2024-05-18",26.4661
"2024-05-19",26.1115
"2024-05-20",25.8322
"2024-05-21",27.2136
"2024-05-22",27.2731
"2024-05-23",27.9493
"2024-05-24",27.1762
"2024-05-25",27.2426
"2024-05-26",26.974
"2024-05-27",26.9659
"2024-05-28",27.8534
"2024-05-29",27.3196
"2024-05-30",27.8279
"2024-05-31",28.0473
"2024-06-01",27.2389
"2024-06-02",26.0133
"2024-06-03",27.1249
"2024-06-04",27.397
"2024-06-05",27.5482
"2024-06-06",27.352
"2024-06-07",26.6646
"2024-06-08",27.4148
"2024-06-09",27.2826
"2024-06-10",28.0729
"2024-06-11",27.8754
"2024-06-12",27.5138
"2024-06-13",27.8966
"2024-06-14",27.8773
"2024-06-15",27.3051
"2024-06-16",27.8434
"2024-06-17",27.7875
"2024-06-18",27.1622
"2024-06-19",26.8925
"2024-06-20",26.5899
"2024-06-21",27.2009
"2024-06-22",27.2239
"2024-06-23",27.6985
"2024-06-24",27.0171
"2024-06-25",26.1951
"2024-06-26",26.0761
"2024-06-27",27.0184
"2024-06-28",27.491
"2024-06-29",27.5506
"2024-06-30",27.6057
"2024-07-01",27.3632
"2024-07-02",28.2184
"2024-07-03",27.4513
"2024-07-04",26.4772
"2024-07-05",26.3712
"2024-07-06",27.0084
"2024-07-07",26.5094
"2024-07-08",27.0448
"2024-07-09",27.7133
"2024-07-10",27.5221
"2024-07-11",27.8343
"2024-07-12",27.6287
"2024-07-13",25.8889
"2024-07-14",27.7208
"2024-07-15",26.4759
"2024-07-16",26.7893
"2024-07-17",26.811
"2024-07-18",27.2989
"2024-07-19",27.7942
"2024-07-20",28.0595
"2024-07-21",27.9908
"2024-07-22",26.2493
"2024-07-23",27.7897
"2024-07-24",28.1327
"2024-07-25",28.0257
"2024-07-26",27.8476
"2024-07-27",28.302
"2024-07-28",27.9256
"2024-07-29",25.8636
"2024-07-30",27.2188
"2024-07-31",27.3256
"2024-08-01",27.2813
"2024-08-02",27.1103
"2024-08-03",27.4249
"2024-08-04",27.4582
"2024-08-05",26.8634
"2024-08-06",27.058
"2024-08-07",27.7111
"2024-08-08",27.017
"2024-08-09",27.6444
"2024-08-10",27.3351
"2024-08-11",26.9481
"2024-08-12",26.6937
"2024-08-13",26.4359
"2024-08-14",26.7063
"2024-08-15",27.0915
"2024-08-16",26.7761
"2024-08-17",26.3229
"2024-08-18",27.1701
"2024-08-19",26.2552
"2024-08-20",25.6352
"2024-08-21",25.0102
"2024-08-22",27.3833
"2024-08-23",27.5488
"2024-08-24",27.3118
"2024-08-25",27.6278
"2024-08-26",27.6922
"2024-08-27",27.7402
"2024-08-28",27.8189
"2024-08-29",27.5413
"2024-08-30",26.2047
"2024-08-31",26.1292
"2024-09-01",26.4869
"2024-09-02",26.6914
"2024-09-03",26.3444
"2024-09-04",26.5716
"2024-09-05",27.6307
"2024-09-06",27.6784
"2024-09-07",27.6426
"2024-09-08",27.3818
"2024-09-09",26.9242
"2024-09-10",26.8871
"2024-09-11",26.5079
"2024-09-12",27.5112
"2024-09-13",27.7704
"2024-09-14",27.3937
"2024-09-15",27.9098
"2024-09-16",27.6899
"2024-09-17",27.5805
"2024-09-18",27.6045
"2024-09-19",27.3981
