,"(deg C) Mean Temperature (ERA5) at Matara, 2007-01-01 to 2025-12-31"
"2021-10-02",24.9065
"2021-10-03",25.8136
"2021-10-04",25.0225
"2021-10-05",24.0863
"2021-10-06",25.5736
"2021-10-07",26.1071
"2021-10-08",26.2272
"2021-10-09",26.5261
"2021-10-10",25.9065
"2021-10-11",25.3203
"2021-10-12",25.2722
"2021-10-13",26.1758
"2021-10-14",26.4912
"2021-10-15",26.0583
"2021-10-16",25.7405
"2021-10-17",25.8811
"2021-10-18",25.8889
"2021-10-19",25.6071
"2021-10-20",25.3738
"2021-10-21",25.4544
"2021-10-22",25.5185
"2021-10-23",25.8471
"2021-10-24",25.38
"2021-10-25",25.5607
"2021-10-26",24.5233
"2021-10-27",24.2151
"2021-10-28",24.7949
"2021-10-29",24.4654
"2021-10-30",24.5511
"2021-10-31",25.8271
"2021-11-01",25.0728
"2021-11-02",25.7503
"2021-11-03",24.8084
"2021-11-04",24.6229
"2021-11-05",24.9437
"2021-11-06",24.8479
"2021-11-07",23.9748
"2021-11-08",23.4176
"2021-11-09",24.9288
"2021-11-10",25.0021
"2021-11-11",25.2971
"2021-11-12",25.681
"2021-11-13",25.9491
"2021-11-14",24.8245
"2021-11-15",25.0121
"2021-11-16",25.132
"2021-11-17",25.401
"2021-11-18",26.1126
"2021-11-19",25.3234
"2021-11-20",25.2403
"2021-11-21",25.5273
"2021-11-22",25.8834
"2021-11-23",25.6948
"2021-11-24",24.5805
"2021-11-25",24.3354
"2021-11-26",25.5675
"2021-11-27",25.3133
"2021-11-28",24.6944
"2021-11-29",24.8478
"2021-11-30",25.0378
"2021-12-01",24.9698
"2021-12-02",25.7404
"2021-12-03",25.7584
"2021-12-04",25.2727
"2021-12-05",25.701
"2021-12-06",25.5122
"2021-12-07",25.697
"2021-12-08",26.2906
"2021-12-09",25.9308
"2021-12-10",25.5821
"2021-12-11",25.9091
"2021-12-12",25.0429
"2021-12-13",23.9477
"2021-12-14",24.6837
"2021-12-15",24.2467
"2021-12-16",25.1912
"2021-12-17",25.5361
"2021-12-18",25.5552
"2021-12-19",25.3937
"2021-12-20",26.1362
"2021-12-21",25.7441
"2021-12-22",25.5256
"2021-12-23",25.3877
"2021-12-24",25.2294
"2021-12-25",24.8077
"2021-12-26",24.8077
"2021-12-27",25.0739
"2021-12-28",25.5256
"2021-12-29",25.6697
"2021-12-30",25.3142
"2021-12-31",25.5434
"2022-01-01",25.7343
"2022-01-02",25.9728
"2022-01-03",24.9192
"2022-01-04",24.9765
"2022-01-05",24.0359
"2022-01-06",25.4369
"2022-01-07",25.6251
"2022-01-08",25.1527
"2022-01-09",24.3291
"2022-01-10",25.0348
"2022-01-11",25.5762
"2022-01-12",25.4423
"2022-01-13",25.6011
"2022-01-14",26.1083
"2022-01-15",25.7332
"2022-01-16",25.5117
"2022-01-17",25.4313
"2022-01-18",25.6009
"2022-01-19",24.9694
"2022-01-20",24.7924
"2022-01-21",23.9028
"2022-01-22",24.3879
"2022-01-23",24.1992
"2022-01-24",24.2946
"2022-01-25",24.2732
"2022-01-26",24.3008
"2022-01-27",24.5131
"2022-01-28",25.0975
"2022-01-29",26.0132
"2022-01-30",26.1907
"2022-01-31",25.3124
"2022-02-01",25.8864
"2022-02-02",25.1844
"2022-02-03",25.0853
"2022-02-04",25.5755
"2022-02-05",25.5345
"2022-02-06",25.6733
"2022-02-07",24.6333
"2022-02-08",24.7107
"2022-02-09",25.8934
"2022-02-10",25.4195
"2022-02-11",25.2873
"2022-02-12",25.3218
"2022-02-13",25.0806
"2022-02-14",25.5383
"2022-02-15",25.8234
"2022-02-16",25.8102
"2022-02-17",25.972
"2022-02-18",26.0921
"2022-02-19",25.11
"2022-02-20",26.3226
"2022-02-21",26.5564
"2022-02-22",25.6573
"2022-02-23",25.5768
"2022-02-24",25.9165
"2022-02-25",25.7412
"2022-02-26",24.7339
"2022-02-27",25.9995
"2022-02-28",26.4805
"2022-03-01",26.6635
"2022-03-02",25.6501
"2022-03-03",25.9189
"2022-03-04",25.6076
"2022-03-05",26.7372
"2022-03-06",26.184
"2022-03-07",26.6851
"2022-03-08",26.0575
"2022-03-09",26.3622
"2022-03-10",26.4081
"2022-03-11",25.4055
"2022-03-12",24.4826
"2022-03-13",25.5727
"2022-03-14",25.7608
"2022-03-15",25.7668
"2022-03-16",25.9108
"2022-03-17",25.738
"2022-03-18",25.9582
"2022-03-19",25.9746
"2022-03-20",26.2875
"2022-03-21",26.8023
"2022-03-22",26.6121
"2022-03-23",26.423
"2022-03-24",26.1707
"2022-03-25",26.1561
"2022-03-26",26.6052
"2022-03-27",26.279
"2022-03-28",26.7682
"2022-03-29",26.1903
"2022-03-30",25.4001
"2022-03-31",25.8412
"2022-04-02",26.0251
"2022-04-03",26.0959
"2022-04-04",25.5296
"2022-04-05",24.9066
"2022-04-06",25.2562
"2022-04-07",25.3918
"2022-04-08",23.9557
"2022-04-09",24.6475
"2022-04-10",24.4103
"2022-04-11",26.0426
"2022-04-12",25.0433
"2022-04-13",25.2808
"2022-04-14",26.5341
"2022-04-15",27.0197
"2022-04-16",26.955
"2022-04-17",26.4924
"2022-04-18",26.6058
"2022-04-19",26.5241
"2022-04-20",27.3299
"2022-04-21",26.7381
"2022-04-22",25.4949
"2022-04-23",26.1316
"2022-04-24",27.0922
"2022-04-25",26.3315
"2022-04-26",26.9416
"2022-04-27",27.1518
"2022-04-28",26.1598
"2022-04-29",26.8646
"2022-04-30",27.1023
"2022-05-01",26.6902
"2022-05-02",27.6002
"2022-05-03",27.5897
"2022-05-04",27.2713
"2022-05-05",26.091
"2022-05-06",26.764
"2022-05-07",27.6127
"2022-05-08",27.8457
"2022-05-09",27.0669
"2022-05-10",26.9636
"2022-05-11",26.4816
"2022-05-12",25.9386
"2022-05-13",25.3558
"2022-05-14",25.528
"2022-05-15",26.1034
"2022-05-16",26.1096
"2022-05-17",26.0754
"2022-05-18",26.1427
"2022-05-19",26.207
"2022-05-20",26.9011
"2022-05-21",26.8751
"2022-05-22",27.0235
"2022-05-23",26.5951
"2022-05-24",25.2411
"2022-05-25",26.3995
"2022-05-26",25.3723
"2022-05-27",25.7074
"2022-05-28",25.7199
"2022-05-29",24.8534
"2022-05-30",25.206
"2022-05-31",24.0723
"2022-06-01",26.151
"2022-06-02",25.9599
"2022-06-03",26.0361
"2022-06-04",26.3813
"2022-06-05",26.2284
"2022-06-06",25.9624
"2022-06-07",26.1197
"2022-06-08",26.3895
"2022-06-09",25.7215
"2022-06-10",26.6369
"2022-06-11",25.6211
"2022-06-12",25.5925
"2022-06-13",26.3303
"2022-06-14",26.3033
"2022-06-15",25.6005
"2022-06-16",25.4769
"2022-06-17",25.5756
"2022-06-18",25.8521
"2022-06-19",25.9882
"2022-06-20",26.1147
"2022-06-21",25.6785
"2022-06-22",25.7874
"2022-06-23",26.2749
"2022-06-24",25.7906
"2022-06-25",26.4483
"2022-06-26",26.6054
"2022-06-27",27.0104
"2022-06-28",26.6987
"2022-06-29",26.5448
"2022-06-30",25.606
"2022-07-01",26.887
"2022-07-02",26.6667
"2022-07-03",25.5442
"2022-07-04",26.1192
"2022-07-05",25.7776
"2022-07-06",26.2802
"2022-07-07",26.0272
"2022-07-08",26.566
"2022-07-09",26.331
"2022-07-10",25.5791
"2022-07-11",25.5428
"2022-07-12",26.3175
"2022-07-13",26.5703
"2022-07-14",25.8786
"2022-07-15",26.1146
"2022-07-16",26.564
"2022-07-17",26.5295
"2022-07-18",26.2849
"2022-07-19",26.3504
"2022-07-20",25.6418
"2022-07-21",25.0951
"2022-07-22",25.3137
"2022-07-23",25.9607
"2022-07-24",25.6551
"2022-07-25",25.7631
"2022-07-26",25.5441
"2022-07-27",24.7476
"2022-07-28",24.7812
"2022-07-29",25.7866
"2022-07-30",25.3733
"2022-07-31",25.3948
"2022-08-01",24.2544
"2022-08-02",24.6313
"2022-08-03",24.6558
"2022-08-04",25.147
"2022-08-05",25.2968
"2022-08-06",25.4893
"2022-08-07",25.7125
"2022-08-08",25.9091
"2022-08-09",25.7588
"2022-08-10",25.987
"2022-08-11",26.5866
"2022-08-12",26.1497
"2022-08-13",26.1837
"2022-08-14",25.9546
"2022-08-15",26.1273
"2022-08-16",25.7118
"2022-08-17",25.8383
"2022-08-18",26.0567
"2022-08-19",25.8092
"2022-08-20",25.9899
"2022-08-21",25.9712
"2022-08-22",25.0965
"2022-08-23",25.8112
"2022-08-24",25.2006
"2022-08-25",25.751
"2022-08-26",24.9202
"2022-08-27",25.2017
"2022-08-28",25.6954
"2022-08-29",25.4052
"2022-08-30",24.6478
"2022-08-31",23.6186
"2022-09-01",24.5055
"2022-09-02",25.336
"2022-09-03",25.0525
"2022-09-04",24.7244
"2022-09-05",24.0734
"2022-09-06",25.4594
"2022-09-07",25.0639
"2022-09-08",25.4571
"2022-09-09",25.6354
"2022-09-10",26.0199
"2022-09-11",25.8087
"2022-09-12",26.0809
"2022-09-13",25.652
"2022-09-14",25.1893
"2022-09-15",25.746
"2022-09-16",25.6062
"2022-09-17",25.8212
"2022-09-18",25.8056
"2022-09-19",25.4836
"2022-09-20",26.1089
"2022-09-21",25.9096
"2022-09-22",26.1132
"2022-09-23",26.3083
"2022-09-24",26.1771
"2022-09-25",26.3614
"2022-09-26",25.774
"2022-09-27",26.1343
"2022-09-28",25.7783
"2022-09-29",26.0567
"2022-09-30",25.4037
"2022-10-01",25.46
"2022-10-02",25.4672
"2022-10-03",25.3727
"2022-10-04",25.4524
"2022-10-05",25.4416
"2022-10-06",25.5071
"2022-10-07",25.2216
"2022-10-08",25.6729
"2022-10-09",25.5134
"2022-10-10",25.7584
"2022-10-11",25.569
"2022-10-12",24.2909
"2022-10-13",23.8805
"2022-10-14",24.0172
"2022-10-15",24.6294
"2022-10-16",24.9909
"2022-10-17",24.5634
"2022-10-18",24.6545
"2022-10-19",25.5229
"2022-10-20",25.3004
"2022-10-21",24.0541
"2022-10-22",24.4523
"2022-10-23",24.718
"2022-10-24",24.8675
"2022-10-25",25.346
"2022-10-26",25.3328
"2022-10-27",24.884
"2022-10-28",25.8781
"2022-10-29",25.6198
"2022-10-30",25.427
"2022-10-31",25.5678
"2022-11-01",24.5868
"2022-11-02",25.7402
"2022-11-03",25.0231
"2022-11-04",25.4302
"2022-11-05",24.016
"2022-11-06",24.94
"2022-11-07",25.0587
"2022-11-08",25.2183
"2022-11-09",25.0025
"2022-11-10",24.6309
"2022-11-11",25.2794
"2022-11-12",24.9744
"2022-11-13",24.9278
"2022-11-14",24.2964
"2022-11-15",25.0721
"2022-11-16",25.128
"2022-11-17",25.3106
"2022-11-18",25.225
"2022-11-19",25.5195
"2022-11-20",25.4526
"2022-11-21",25.334
"2022-11-22",25.5322
"2022-11-23",25.3991
"2022-11-24",25.6773
"2022-11-25",25.895
"2022-11-26",25.2705
"2022-11-27",25.2656
"2022-11-28",25.6344
"2022-11-29",25.1516
"2022-11-30",25.2901
"2022-12-01",25.601
"2022-12-02",24.8346
"2022-12-03",24.6124
"2022-12-04",24.6388
"2022-12-05",24.967
"2022-12-06",24.9697
"2022-12-07",24.8646
"2022-12-08",23.0225
"2022-12-09",23.2788
"2022-12-10",23.563
"2022-12-11",24.093
"2022-12-12",24.3112
"2022-12-13",24.7341
"2022-12-14",24.6855
"2022-12-15",24.8132
"2022-12-16",24.6638
"2022-12-17",24.834
"2022-12-18",24.3879
"2022-12-19",23.9606
"2022-12-20",24.8014
"2022-12-21",24.6711
"2022-12-22",24.6652
"2022-12-23",25.8118
"2022-12-24",25.5795
"2022-12-25",23.2704
"2022-12-26",24.6978
"2022-12-27",25.4406
"2022-12-28",25.2216
"2022-12-29",25.2957
"2022-12-30",24.9638
"2022-12-31",24.4184
"2023-01-01",25.1632
"2023-01-02",24.5561
"2023-01-03",24.7035
"2023-01-04",25.2223
"2023-01-05",25.7206
"2023-01-06",25.2487
"2023-01-07",24.6374
"2023-01-08",25.1831
"2023-01-09",25.1632
"2023-01-10",25.2315
"2023-01-11",24.9714
"2023-01-12",24.5197
"2023-01-13",25.0052
"2023-01-14",25.3713
"2023-01-15",25.2537
"2023-01-16",24.8773
"2023-01-17",24.538
"2023-01-18",24.7393
"2023-01-19",24.078
"2023-01-20",24.9477
"2023-01-21",23.1832
"2023-01-22",24.8497
"2023-01-23",25.5858
"2023-01-24",24.4188
"2023-01-25",24.4998
"2023-01-26",24.8017
"2023-01-27",24.3322
"2023-01-28",24.8909
"2023-01-29",24.645
"2023-01-30",24.9525
"2023-01-31",24.8346
"2023-02-01",24.7785
"2023-02-02",24.7321
"2023-02-03",25.0749
"2023-02-04",25.2115
"2023-02-05",25.7601
"2023-02-06",24.997
"2023-02-07",25.441
"2023-02-08",25.9404
"2023-02-09",25.923
"2023-02-10",25.4241
"2023-02-11",25.5272
"2023-02-12",26.007
"2023-02-13",25.7865
"2023-02-14",25.8353
"2023-02-15",25.4589
"2023-02-16",25.2719
"2023-02-17",25.8635
"2023-02-18",26.3336
"2023-02-19",24.7362
"2023-02-20",24.5376
"2023-02-21",25.625
"2023-02-22",25.2129
"2023-02-23",25.8101
"2023-02-24",25.6577
"2023-02-25",24.5997
"2023-02-26",24.9954
"2023-02-27",25.0104
"2023-02-28",25.0474
"2023-03-01",25.5063
"2023-03-02",25.3817
"2023-03-03",25.5032
"2023-03-04",25.226
"2023-03-05",25.6447
"2023-03-06",25.5502
"2023-03-07",25.4726
"2023-03-08",26.0312
"2023-03-09",26.4389
"2023-03-10",25.6209
"2023-03-11",25.3256
"2023-03-12",25.4096
"2023-03-13",26.042
"2023-03-14",25.3813
"2023-03-15",25.7637
"2023-03-16",25.1866
"2023-03-17",26.4651
"2023-03-18",25.4544
"2023-03-19",26.107
"2023-03-20",25.4674
"2023-03-21",26.1638
"2023-03-22",26.2743
"2023-03-23",25.5534
"2023-03-24",25.9681
"2023-03-25",26.6082
"2023-03-26",26.4699
"2023-03-27",26.5858
"2023-03-28",26.4219
"2023-03-29",26.5039
"2023-03-30",25.5714
"2023-03-31",26.5376
"2023-04-01",26.167
"2023-04-02",25.6331
"2023-04-03",25.8213
"2023-04-04",24.7911
"2023-04-05",26.1616
"2023-04-06",25.8363
"2023-04-07",26.3957
"2023-04-08",25.2993
"2023-04-09",26.3462
"2023-04-10",26.5102
"2023-04-11",26.7254
"2023-04-12",27.0181
"2023-04-13",27.1051
"2023-04-14",26.5454
"2023-04-15",26.1364
"2023-04-16",26.3801
"2023-04-17",26.7084
"2023-04-18",27.7943
"2023-04-19",27.3509
"2023-04-20",26.6792
"2023-04-21",26.5301
"2023-04-22",26.405
"2023-04-23",26.995
"2023-04-24",26.1751
"2023-04-25",26.2493
"2023-04-26",25.492
"2023-04-27",26.6168
"2023-04-28",26.0087
"2023-04-29",24.7375
"2023-04-30",25.9572
"2023-05-01",26.1917
"2023-05-02",25.8278
"2023-05-03",25.7059
"2023-05-04",25.8713
"2023-05-05",25.5041
"2023-05-06",26.4769
"2023-05-07",26.3972
"2023-05-08",26.5527
"2023-05-09",26.0321
"2023-05-10",26.1722
"2023-05-11",26.0047
"2023-05-12",26.8442
"2023-05-13",27.1895
"2023-05-14",27.2815
"2023-05-15",27.8823
"2023-05-16",28.0182
"2023-05-17",27.5708
"2023-05-18",27.2205
"2023-05-19",26.9995
"2023-05-20",26.7975
"2023-05-21",26.0639
"2023-05-22",26.9657
"2023-05-23",27.2016
"2023-05-24",27.3072
"2023-05-25",27.4596
"2023-05-26",27.6282
"2023-05-27",27.5315
"2023-05-28",27.8045
"2023-05-29",27.1275
"2023-05-30",27.0614
"2023-05-31",27.0199
"2023-06-01",26.6031
"2023-06-02",26.9147
"2023-06-03",27.3443
"2023-06-04",26.6434
"2023-06-05",26.6085
"2023-06-06",27.1153
"2023-06-07",26.7953
"2023-06-08",26.5963
"2023-06-09",26.6751
"2023-06-10",26.9442
"2023-06-11",26.0422
"2023-06-12",25.943
"2023-06-13",26.0632
"2023-06-14",26.7709
"2023-06-15",27.3668
"2023-06-16",27.3237
"2023-06-17",26.4757
"2023-06-18",26.5761
"2023-06-19",26.4018
"2023-06-20",26.5647
"2023-06-21",26.0369
"2023-06-22",26.6049
"2023-06-23",26.4461
"2023-06-24",27.0259
"2023-06-25",25.4981
"2023-06-26",26.3063
"2023-06-27",25.6699
"2023-06-28",25.9696
"2023-06-29",25.6456
"2023-06-30",26.616
"2023-07-01",26.2906
"2023-07-02",25.9708
"2023-07-03",25.8265
"2023-07-04",25.5573
"2023-07-05",24.6815
"2023-07-06",26.3679
"2023-07-07",25.7125
"2023-07-08",26.7097
"2023-07-09",26.9575
"2023-07-10",26.5356
"2023-07-11",26.6464
"2023-07-12",26.54
"2023-07-13",26.2183
"2023-07-14",26.5342
"2023-07-15",26.4384
"2023-07-16",26.6359
"2023-07-17",26.5142
"2023-07-18",26.8527
"2023-07-19",26.7793
"2023-07-20",26.6479
"2023-07-21",26.7453
"2023-07-22",27.1422
"2023-07-23",26.9762
"2023-07-24",26.1965
"2023-07-25",25.2061
"2023-07-26",26.0067
"2023-07-27",26.6135
"2023-07-28",26.9368
"2023-07-29",26.8184
"2023-07-30",27.0796
"2023-07-31",26.9376
"2023-08-01",26.7466
"2023-08-02",26.8572
"2023-08-03",26.6906
"2023-08-04",26.9141
"2023-08-05",26.8101
"2023-08-06",26.7205
"2023-08-07",26.9038
"2023-08-08",26.5241
"2023-08-09",26.5811
"2023-08-10",26.7248
"2023-08-11",26.1732
"2023-08-12",26.6363
"2023-08-13",26.9091
"2023-08-14",26.608
"2023-08-15",26.3249
"2023-08-16",26.1647
"2023-08-17",26.7167
"2023-08-18",26.4462
"2023-08-19",26.9806
"2023-08-20",27.1204
"2023-08-21",27.3274
"2023-08-22",26.9343
"2023-08-23",26.6728
"2023-08-24",26.7721
"2023-08-25",26.6858
"2023-08-26",26.8784
"2023-08-27",26.9635
"2023-08-28",26.5618
"2023-08-29",25.0369
"2023-08-30",25.6167
"2023-08-31",24.9905
"2023-09-01",24.835
"2023-09-02",25.141
"2023-09-03",24.8217
"2023-09-04",25.7671
"2023-09-05",25.8677
"2023-09-06",24.7694
"2023-09-07",24.5862
"2023-09-08",25.8779
"2023-09-09",25.8378
"2023-09-10",25.607
"2023-09-12",25.8849
"2023-09-13",25.6102
"2023-09-14",24.6731
"2023-09-15",25.4526
"2023-09-16",26.4693
"2023-09-17",25.9019
"2023-09-18",24.5203
"2023-09-19",24.4928
"2023-09-20",26.1645
"2023-09-21",26.1679
"2023-09-22",25.4639
"2023-09-23",25.6948
"2023-09-24",26.3112
"2023-09-25",26.297
"2023-09-26",25.0932
"2023-09-27",24.7832
"2023-09-28",24.6008
"2023-09-29",24.7912
"2023-09-30",24.7752
"2023-10-01",24.8611
"2023-10-02",24.9261
"2023-10-03",24.9716
"2023-10-04",24.848
"2023-10-05",25.3433
"2023-10-06",24.7453
"2023-10-07",25.0392
"2023-10-08",26.0281
"2023-10-09",26.1275
"2023-10-10",25.9531
"2023-10-11",25.0306
"2023-10-12",25.3624
"2023-10-13",26.1256
"2023-10-14",25.9866
"2023-10-15",24.67
"2023-10-16",26.0106
"2023-10-17",25.2293
"2023-10-18",24.1453
"2023-10-19",24.4618
"2023-10-20",24.8969
"2023-10-21",25.1757
"2023-10-22",25.3437
"2023-10-23",24.8526
"2023-10-24",25.5962
"2023-10-25",25.578
"2023-10-26",25.956
"2023-10-27",25.92
"2023-10-28",25.3116
"2023-10-29",25.2847
"2023-10-30",25.2858
"2023-10-31",25.1194
"2023-11-01",25.0351
"2023-11-02",25.1642
"2023-11-03",25.2377
"2023-11-04",25.2125
"2023-11-05",25.1825
"2023-11-06",25.0373
"2023-11-07",24.8972
"2023-11-08",25.4377
"2023-11-09",25.0167
"2023-11-10",25.5336
"2023-11-11",26.1477
"2023-11-12",25.2631
"2023-11-13",25.2125
"2023-11-14",25.2783
"2023-11-15",25.635
"2023-11-16",26.5515
"2023-11-17",26.0531
"2023-11-18",25.8596
"2023-11-19",24.9963
"2023-11-20",26.0965
"2023-11-21",26.2174
"2023-11-22",25.6694
"2023-11-23",25.4181
"2023-11-24",25.8849
"2023-11-25",25.5675
"2023-11-26",25.932
"2023-11-27",26.0779
"2023-11-28",24.9799
"2023-11-29",25.7027
"2023-11-30",25.3618
"2023-12-01",25.3292
"2023-12-02",25.5756
"2023-12-03",26.0139
"2023-12-04",24.7835
"2023-12-05",25.3942
"2023-12-06",25.8369
"2023-12-07",26.5065
"2023-12-08",25.8768
"2023-12-09",25.4409
"2023-12-10",25.236
"2023-12-11",26.0733
"2023-12-12",24.9865
"2023-12-13",25.4078
"2023-12-14",25.3606
"2023-12-15",25.0813
"2023-12-16",24.9543
"2023-12-17",25.9957
"2023-12-18",25.6211
"2023-12-19",25.7723
"2023-12-20",25.8227
"2023-12-21",26.7012
"2023-12-22",26.1316
"2023-12-23",26.8523
"2023-12-24",26.8109
"2023-12-25",26.1284
"2023-12-26",26.6304
"2023-12-27",26.8647
"2023-12-28",24.9905
"2023-12-29",24.6898
"2023-12-30",26.0447
"2023-12-31",25.5891
"2024-01-01",24.3139
"2024-01-02",25.2033
"2024-01-03",26.2214
"2024-01-04",26.282
"2024-01-05",26.0452
"2024-01-06",26.033
"2024-01-07",25.9469
"2024-01-08",24.9163
"2024-01-09",25.1337
"2024-01-10",24.1132
"2024-01-11",25.433
"2024-01-12",25.9997
"2024-01-13",25.801
"2024-01-14",25.1334
"2024-01-15",24.8615
"2024-01-16",24.3169
"2024-01-17",25.3914
"2024-01-18",25.9963
"2024-01-19",25.6873
"2024-01-20",26.029
"2024-01-21",26.7306
"2024-01-22",26.8625
"2024-01-23",26.1176
"2024-01-24",25.4086
"2024-01-25",25.5942
"2024-01-26",25.9981
"2024-01-27",26.6696
"2024-01-28",26.3817
"2024-01-29",25.7791
"2024-01-30",25.8647
"2024-01-31",26.2205
"2024-02-01",25.5904
"2024-02-02",26.5577
"2024-02-03",26.9577
"2024-02-04",26.0717
"2024-02-05",25.9103
"2024-02-06",26.5654
"2024-02-07",26.0989
"2024-02-08",25.611
"2024-02-09",25.7915
"2024-02-10",25.7304
"2024-02-11",26.4162
"2024-02-12",27.0446
"2024-02-13",27.1792
"2024-02-14",26.7756
"2024-02-15",26.8296
"2024-02-16",26.3368
"2024-02-17",27.2635
"2024-02-18",27.5402
"2024-02-19",27.6089
"2024-02-20",27.3784
"2024-02-21",27.6634
"2024-02-22",27.1057
"2024-02-23",27.6251
"2024-02-24",26.8118
"2024-02-25",27.2447
"2024-02-26",28.0381
"2024-02-27",27.8213
"2024-02-28",27.2279
"2024-02-29",27.063
"2024-03-01",28.0056
"2024-03-02",27.8491
"2024-03-03",27.3055
"2024-03-04",27.2435
"2024-03-05",27.1749
"2024-03-06",26.6161
"2024-03-07",27.1002
"2024-03-08",26.5523
"2024-03-09",27.3043
"2024-03-10",27.2187
"2024-03-11",27.2157
"2024-03-12",27.6819
"2024-03-13",27.2799
"2024-03-14",23.611
"2024-03-15",27.0473
"2024-03-16",27.8928
"2024-03-17",27.7417
"2024-03-18",27.3406
"2024-03-19",27.527
"2024-03-20",28.1659
"2024-03-21",27.2327
"2024-03-22",26.2554
"2024-03-23",27.1635
"2024-03-24",26.2454
"2024-03-25",27.9745
"2024-03-26",27.4508
"2024-03-27",27.0818
"2024-03-28",27.5016
"2024-03-29",27.4413
"2024-03-30",27.6911
"2024-03-31",28.0204
"2024-04-01",26.943
"2024-04-02",27.5706
"2024-04-03",27.2393
"2024-04-04",27.2966
"2024-04-05",27.663
"2024-04-06",27.9094
"2024-04-07",27.6363
"2024-04-08",27.6615
"2024-04-09",27.7845
"2024-04-10",28.3557
"2024-04-11",27.5511
"2024-04-12",26.0001
"2024-04-13",23.7095
"2024-04-14",27.4876
"2024-04-15",26.1883
"2024-04-16",27.1703
"2024-04-17",27.4869
"2024-04-18",27.2563
"2024-04-19",27.8418
"2024-04-20",28.1144
"2024-04-21",28.0811
"2024-04-22",27.3261
"2024-04-23",27.1953
"2024-04-24",26.8757
"2024-04-25",27.5815
"2024-04-26",28.3137
"2024-04-27",26.9413
"2024-04-28",28.0501
"2024-04-29",27.087
"2024-04-30",26.7528
"2024-05-01",28.0385
"2024-05-02",28.0991
"2024-05-03",28.4189
"2024-05-04",28.1067
"2024-05-05",27.7149
"2024-05-06",27.3533
"2024-05-07",27.3414
"2024-05-08",26.0367
"2024-05-09",26.5087
"2024-05-10",26.3679
"2024-05-11",27.0863
"2024-05-12",25.885
"2024-05-13",26.6011
"2024-05-14",26.4054
"2024-05-15",26.8764
"2024-05-16",25.4409
"2024-05-17",25.9542
"2024-05-18",25.4066
"2024-05-19",25.3744
"2024-05-20",24.9199
"2024-05-21",26.0557
"2024-05-22",26.3838
"2024-05-23",27.037
"2024-05-24",26.1503
"2024-05-25",26.0388
"2024-05-26",25.9167
"2024-05-27",25.7629
"2024-05-28",26.7411
"2024-05-29",26.2093
"2024-05-30",26.8295
"2024-05-31",27.0567
"2024-06-01",26.3445
"2024-06-02",25.0343
"2024-06-03",26.0427
"2024-06-04",26.339
"2024-06-05",26.2895
"2024-06-06",26.2904
"2024-06-07",25.6766
"2024-06-08",26.3432
"2024-06-09",26.2186
"2024-06-10",27.0591
"2024-06-11",26.6352
"2024-06-12",26.4167
"2024-06-13",26.8533
"2024-06-14",26.8459
"2024-06-15",26.4152
"2024-06-16",26.7661
"2024-06-17",26.8326
"2024-06-18",26.4268
"2024-06-19",26.1412
"2024-06-20",25.892
"2024-06-21",26.262
"2024-06-22",26.4978
"2024-06-23",26.7927
"2024-06-24",26.1201
"2024-06-25",25.2446
"2024-06-26",24.7379
"2024-06-27",26.1462
"2024-06-28",26.454
"2024-06-29",26.6163
"2024-06-30",26.6087
"2024-07-01",26.4121
"2024-07-02",27.337
"2024-07-03",26.5693
"2024-07-04",25.1732
"2024-07-05",25.3421
"2024-07-06",26.1881
"2024-07-07",25.3586
"2024-07-08",26.1528
"2024-07-09",26.7913
"2024-07-10",26.6396
"2024-07-11",26.9263
"2024-07-12",26.9037
"2024-07-13",24.8475
"2024-07-14",26.8387
"2024-07-15",25.6385
"2024-07-16",25.6757
"2024-07-17",25.8965
"2024-07-18",25.9927
"2024-07-19",26.9318
"2024-07-20",27.2535
"2024-07-21",27.1596
"2024-07-22",25.5173
"2024-07-23",26.9257
"2024-07-24",27.0693
"2024-07-25",27.0493
"2024-07-26",26.8957
"2024-07-27",27.2866
"2024-07-28",26.829
"2024-07-29",24.9431
"2024-07-30",26.4825
"2024-07-31",26.6093
"2024-08-01",26.4547
"2024-08-02",26.0152
"2024-08-03",26.4337
"2024-08-04",26.36
"2024-08-05",25.8235
"2024-08-06",26.2463
"2024-08-07",26.9073
"2024-08-08",26.0169
"2024-08-09",26.8018
"2024-08-10",26.4153
"2024-08-11",25.9336
"2024-08-12",25.6649
"2024-08-13",25.5281
"2024-08-14",25.8635
"2024-08-15",26.0514
"2024-08-16",25.7392
"2024-08-17",25.3823
"2024-08-18",26.1547
"2024-08-19",25.341
"2024-08-20",24.6237
"2024-08-21",24.0494
"2024-08-22",26.4151
"2024-08-23",26.5269
"2024-08-24",26.4049
"2024-08-25",26.7984
"2024-08-26",26.6605
"2024-08-27",26.5387
"2024-08-28",26.8497
"2024-08-29",26.6609
"2024-08-30",25.2294
"2024-08-31",25.0577
"2024-09-01",25.4993
"2024-09-02",25.5767
"2024-09-03",25.2552
"2024-09-04",25.5951
"2024-09-05",26.4929
"2024-09-06",26.6041
"2024-09-07",26.7739
"2024-09-08",26.5407
"2024-09-09",26.0552
"2024-09-10",25.8216
"2024-09-11",25.6786
"2024-09-12",26.604
"2024-09-13",26.7075
"2024-09-14",26.3237
"2024-09-15",26.9242
"2024-09-16",26.5831
"2024-09-17",26.2212
"2024-09-18",26.2768
