,"(deg C) Mean Temperature (ERA5) at Colombo, 2007-01-01 to 2025-12-31"
"2022-02-12",26.5507
"2022-02-13",25.5313
"2022-02-14",27.3772
"2022-02-15",27.258
"2022-02-16",26.9969
"2022-02-17",27.174
"2022-02-18",27.398
"2022-02-19",26.9633
"2022-02-20",28.1377
"2022-02-21",28.3833
"2022-02-22",28.2956
"2022-02-23",28.1246
"2022-02-24",28.3696
"2022-02-25",28.7834
"2022-02-26",27.6023
"2022-02-27",28.8
"2022-02-28",29.0937
"2022-03-01",29.3403
"2022-03-02",28.1402
"2022-03-03",28.6276
"2022-03-04",27.6106
"2022-03-05",28.4183
"2022-03-06",28.382
"2022-03-07",29.0095
"2022-03-08",29.1233
"2022-03-09",29.1413
"2022-03-10",29.0623
"2022-03-11",28.849
"2022-03-12",27.6153
"2022-03-13",28.5043
"2022-03-14",28.9548
"2022-03-15",28.3664
"2022-03-16",28.7076
"2022-03-17",28.1067
"2022-03-18",28.3046
"2022-03-19",28.4184
"2022-03-20",28.4206
"2022-03-21",28.6233
"2022-03-22",28.2949
"2022-03-23",28.5039
"2022-03-24",28.365
"2022-03-25",28.5382
"2022-03-26",28.8666
"2022-03-27",28.4538
"2022-03-28",28.6583
"2022-03-29",28.7447
"2022-03-30",28.0593
"2022-03-31",28.2831
"2022-04-02",28.3805
"2022-04-03",28.1967
"2022-04-04",27.6046
"2022-04-05",26.6874
"2022-04-06",27.0311
"2022-04-07",27.6608
"2022-04-08",25.8845
"2022-04-09",26.4116
"2022-04-10",25.7646
"2022-04-11",27.1595
"2022-04-12",26.7223
"2022-04-13",26.9904
"2022-04-14",28.0278
"2022-04-15",28.8812
"2022-04-16",28.7806
"2022-04-17",27.688
"2022-04-18",27.9041
"2022-04-19",27.9901
"2022-04-20",28.9747
"2022-04-21",28.3272
"2022-04-22",27.0767
"2022-04-23",27.2981
"2022-04-24",28.8924
"2022-04-25",28.0741
"2022-04-26",28.5688
"2022-04-27",28.5014
"2022-04-28",27.8431
"2022-04-29",28.6138
"2022-04-30",29.0725
"2022-05-01",28.7776
"2022-05-02",29.5089
"2022-05-03",29.2513
"2022-05-04",28.7839
"2022-05-05",28.1628
"2022-05-06",28.5782
"2022-05-07",29.4825
"2022-05-08",29.5663
"2022-05-09",28.5119
"2022-05-10",28.6022
"2022-05-11",28.2153
"2022-05-12",27.5094
"2022-05-13",26.9142
"2022-05-14",26.9493
"2022-05-15",27.8488
"2022-05-16",27.7115
"2022-05-17",27.3688
"2022-05-18",27.2261
"2022-05-19",27.5512
"2022-05-20",28.1796
"2022-05-21",28.3561
"2022-05-22",28.4037
"2022-05-23",28.122
"2022-05-24",26.5755
"2022-05-25",27.2553
"2022-05-26",26.696
"2022-05-27",27.1479
"2022-05-28",27.1426
"2022-05-29",26.5095
"2022-05-30",26.558
"2022-05-31",25.9735
"2022-06-01",27.4571
"2022-06-02",27.6141
"2022-06-03",27.6883
"2022-06-04",27.5252
"2022-06-05",27.5977
"2022-06-06",27.3123
"2022-06-07",27.2383
"2022-06-08",27.6919
"2022-06-09",27.2223
"2022-06-10",27.9695
"2022-06-11",26.9954
"2022-06-12",26.8611
"2022-06-13",27.7178
"2022-06-14",27.7483
"2022-06-15",26.9737
"2022-06-16",26.981
"2022-06-17",27.2432
"2022-06-18",27.1137
"2022-06-19",27.4106
"2022-06-20",27.6642
"2022-06-21",27.7193
"2022-06-22",27.4839
"2022-06-23",27.759
"2022-06-24",27.6786
"2022-06-25",28.1083
"2022-06-26",28.3907
"2022-06-27",28.5857
"2022-06-28",28.1135
"2022-06-29",28.3544
"2022-06-30",27.2708
"2022-07-01",28.2846
"2022-07-02",28.2025
"2022-07-03",27.0112
"2022-07-04",27.7878
"2022-07-05",27.4946
"2022-07-06",27.4924
"2022-07-07",27.1916
"2022-07-08",27.7871
"2022-07-09",27.5944
"2022-07-10",27.206
"2022-07-11",26.8916
"2022-07-12",27.4182
"2022-07-13",27.5879
"2022-07-14",27.3363
"2022-07-15",27.3042
"2022-07-16",27.9343
"2022-07-17",27.8209
"2022-07-18",27.7149
"2022-07-19",27.6203
"2022-07-20",27.3885
"2022-07-21",26.9707
"2022-07-22",26.8365
"2022-07-23",27.2505
"2022-07-24",27.0303
"2022-07-25",27.0194
"2022-07-26",27.1093
"2022-07-27",26.3126
"2022-07-28",26.5362
"2022-07-29",27.1354
"2022-07-30",27.0649
"2022-07-31",26.9169
"2022-08-01",26.2365
"2022-08-02",26.448
"2022-08-03",26.3266
"2022-08-04",26.9005
"2022-08-05",26.6834
"2022-08-06",26.8466
"2022-08-07",27.1654
"2022-08-08",27.2289
"2022-08-09",27.1641
"2022-08-10",27.2033
"2022-08-11",27.8992
"2022-08-12",27.6681
"2022-08-13",27.4446
"2022-08-14",27.2917
"2022-08-15",27.7208
"2022-08-16",27.4241
"2022-08-17",27.2403
"2022-08-18",27.4018
"2022-08-19",27.2614
"2022-08-20",27.4647
"2022-08-21",27.3393
"2022-08-22",26.854
"2022-08-23",26.9778
"2022-08-24",27.0421
"2022-08-25",27.1085
"2022-08-26",26.4972
"2022-08-27",26.5474
"2022-08-28",26.9775
"2022-08-29",26.7966
"2022-08-30",26.0629
"2022-08-31",25.0555
"2022-09-01",25.5918
"2022-09-02",26.602
"2022-09-03",26.3633
"2022-09-04",26.3005
"2022-09-05",25.8118
"2022-09-06",26.8602
"2022-09-07",26.5438
"2022-09-08",27.0225
"2022-09-09",27.1787
"2022-09-10",27.447
"2022-09-11",27.2826
"2022-09-12",27.3586
"2022-09-13",27.1804
"2022-09-14",26.7927
"2022-09-15",27.1353
"2022-09-16",27.2036
"2022-09-17",27.0536
"2022-09-18",27.0803
"2022-09-19",26.886
"2022-09-20",27.4974
"2022-09-21",27.3667
"2022-09-22",27.5875
"2022-09-23",27.61
"2022-09-24",27.5937
"2022-09-25",27.8503
"2022-09-26",27.4495
"2022-09-27",27.688
"2022-09-28",27.3275
"2022-09-29",27.4124
"2022-09-30",27.1225
"2022-10-01",27.0301
"2022-10-02",27.1474
"2022-10-03",26.8887
"2022-10-04",27.2084
"2022-10-05",27.1846
"2022-10-06",26.9541
"2022-10-07",26.936
"2022-10-08",26.985
"2022-10-09",26.8202
"2022-10-10",27.3456
"2022-10-11",27.0597
"2022-10-12",25.6518
"2022-10-13",25.4237
"2022-10-14",25.6715
"2022-10-15",25.846
"2022-10-16",26.2862
"2022-10-17",26.0942
"2022-10-18",26.0327
"2022-10-19",27.2774
"2022-10-20",26.7943
"2022-10-21",25.4563
"2022-10-22",25.9626
"2022-10-23",26.0991
"2022-10-24",26.3254
"2022-10-25",26.8608
"2022-10-26",26.9261
"2022-10-27",27.0912
"2022-10-28",27.2039
"2022-10-29",27.5378
"2022-10-30",26.6441
"2022-10-31",26.5281
"2022-11-01",25.8885
"2022-11-02",26.3002
"2022-11-03",26.2144
"2022-11-04",26.5164
"2022-11-05",25.6562
"2022-11-06",26.6384
"2022-11-07",26.5149
"2022-11-08",26.4881
"2022-11-09",26.2473
"2022-11-10",26.7183
"2022-11-11",26.3632
"2022-11-12",26.2631
"2022-11-13",26.3638
"2022-11-14",25.666
"2022-11-15",26.7874
"2022-11-16",26.9208
"2022-11-17",26.4125
"2022-11-18",26.4114
"2022-11-19",26.4523
"2022-11-20",26.4373
"2022-11-21",26.8421
"2022-11-22",27.1887
"2022-11-23",27.2976
"2022-11-24",27.2073
"2022-11-25",27.3279
"2022-11-26",27.0143
"2022-11-27",27.4081
"2022-11-28",27.4553
"2022-11-29",27.4866
"2022-11-30",27.3661
"2022-12-01",27.4177
"2022-12-02",26.3973
"2022-12-03",26.1316
"2022-12-04",25.9271
"2022-12-05",26.4479
"2022-12-06",26.5821
"2022-12-07",26.2429
"2022-12-08",24.1292
"2022-12-09",25.342
"2022-12-10",25.9296
"2022-12-11",26.1844
"2022-12-12",26.2354
"2022-12-13",26.8169
"2022-12-14",26.8602
"2022-12-15",26.9185
"2022-12-16",26.6869
"2022-12-17",26.3553
"2022-12-18",26.2896
"2022-12-19",25.0834
"2022-12-20",27.0156
"2022-12-21",25.8363
"2022-12-22",25.8354
"2022-12-23",26.6528
"2022-12-24",26.4968
"2022-12-25",25.1226
"2022-12-26",26.4263
"2022-12-27",26.7148
"2022-12-28",26.8564
"2022-12-29",27.155
"2022-12-30",26.6207
"2022-12-31",26.0713
"2023-01-01",26.2863
"2023-01-02",26.5041
"2023-01-03",26.7589
"2023-01-04",26.8093
"2023-01-05",27.5507
"2023-01-06",26.5276
"2023-01-07",26.064
"2023-01-08",26.4833
"2023-01-09",26.4301
"2023-01-10",25.9416
"2023-01-11",25.7289
"2023-01-12",25.4055
"2023-01-13",26.1545
"2023-01-14",26.8287
"2023-01-15",26.7559
"2023-01-16",26.4548
"2023-01-17",25.9345
"2023-01-18",26.4568
"2023-01-19",25.9347
"2023-01-20",26.4662
"2023-01-21",25.3792
"2023-01-22",25.5132
"2023-01-23",26.4019
"2023-01-24",25.5865
"2023-01-25",26.5238
"2023-01-26",26.462
"2023-01-27",26.3202
"2023-01-28",26.55
"2023-01-29",26.3271
"2023-01-30",26.3417
"2023-01-31",25.7582
"2023-02-01",25.9197
"2023-02-02",26.0072
"2023-02-03",26.163
"2023-02-04",26.7441
"2023-02-05",27.4105
"2023-02-06",26.6557
"2023-02-07",27.1556
"2023-02-08",27.7719
"2023-02-09",27.4875
"2023-02-10",27.1092
"2023-02-11",26.8498
"2023-02-12",27.2105
"2023-02-13",27.1881
"2023-02-14",27.1722
"2023-02-15",26.9036
"2023-02-16",27.1608
"2023-02-17",28.0351
"2023-02-18",28.7611
"2023-02-19",27.0561
"2023-02-20",26.8098
"2023-02-21",28.0397
"2023-02-22",27.7111
"2023-02-23",27.9228
"2023-02-24",28.1381
"2023-02-25",28.1371
"2023-02-26",28.0759
"2023-02-27",27.8672
"2023-02-28",27.8016
"2023-03-01",28.016
"2023-03-02",28.1207
"2023-03-03",28.3258
"2023-03-04",27.5901
"2023-03-05",27.6671
"2023-03-06",28.033
"2023-03-07",27.8781
"2023-03-08",28.9198
"2023-03-09",29.105
"2023-03-10",27.7945
"2023-03-11",27.8939
"2023-03-12",28.1706
"2023-03-13",27.9086
"2023-03-14",27.055
"2023-03-15",27.6941
"2023-03-16",27.2292
"2023-03-17",28.3845
"2023-03-18",27.8034
"2023-03-19",27.9016
"2023-03-20",27.449
"2023-03-21",28.2439
"2023-03-22",28.2923
"2023-03-23",27.3893
"2023-03-24",27.8039
"2023-03-25",28.5321
"2023-03-26",28.2128
"2023-03-27",28.8288
"2023-03-28",28.7712
"2023-03-29",28.8071
"2023-03-30",28.0443
"2023-03-31",28.9198
"2023-04-01",28.0893
"2023-04-02",28.0359
"2023-04-03",27.5963
"2023-04-04",26.9929
"2023-04-05",28.3148
"2023-04-06",28.4007
"2023-04-07",28.5513
"2023-04-08",27.189
"2023-04-09",28.6482
"2023-04-10",28.9423
"2023-04-11",29.4205
"2023-04-12",29.6366
"2023-04-13",29.3905
"2023-04-14",29.067
"2023-04-15",28.4834
"2023-04-16",28.4168
"2023-04-17",29.214
"2023-04-18",29.7693
"2023-04-19",29.7902
"2023-04-20",29.2636
"2023-04-21",28.9582
"2023-04-22",28.8888
"2023-04-23",28.8571
"2023-04-24",28.2103
"2023-04-25",27.6201
"2023-04-26",27.0704
"2023-04-27",27.7957
"2023-04-28",27.4528
"2023-04-29",26.7408
"2023-04-30",27.6566
"2023-05-01",27.6404
"2023-05-02",27.5969
"2023-05-03",26.9873
"2023-05-04",28.0161
"2023-05-05",26.8982
"2023-05-06",28.0623
"2023-05-07",28.2748
"2023-05-08",28.5186
"2023-05-09",27.4955
"2023-05-10",28.0636
"2023-05-11",27.7439
"2023-05-12",28.6912
"2023-05-13",28.8144
"2023-05-14",28.7031
"2023-05-15",29.4172
"2023-05-16",29.4936
"2023-05-17",29.3451
"2023-05-18",28.9331
"2023-05-19",28.3924
"2023-05-20",28.2819
"2023-05-21",27.7362
"2023-05-22",28.5762
"2023-05-23",28.7864
"2023-05-24",28.9532
"2023-05-25",29.0168
"2023-05-26",29.3143
"2023-05-27",29.1703
"2023-05-28",29.3451
"2023-05-29",28.7018
"2023-05-30",28.6118
"2023-05-31",28.6778
"2023-06-01",28.241
"2023-06-02",28.5107
"2023-06-03",28.8823
"2023-06-04",28.1687
"2023-06-05",28.1147
"2023-06-06",28.5811
"2023-06-07",27.9256
"2023-06-08",28.086
"2023-06-09",28.3363
"2023-06-10",28.568
"2023-06-11",27.8443
"2023-06-12",27.4619
"2023-06-13",27.7299
"2023-06-14",28.4519
"2023-06-15",29.0205
"2023-06-16",29.0966
"2023-06-17",28.2269
"2023-06-18",27.9793
"2023-06-19",28.2032
"2023-06-20",27.9632
"2023-06-21",27.4145
"2023-06-22",28.1849
"2023-06-23",28.0883
"2023-06-24",28.496
"2023-06-25",27.1911
"2023-06-26",27.6291
"2023-06-27",27.0276
"2023-06-28",27.5626
"2023-06-29",27.1367
"2023-06-30",28.0465
"2023-07-01",27.8512
"2023-07-02",27.3983
"2023-07-03",27.6192
"2023-07-04",26.9624
"2023-07-05",26.6505
"2023-07-06",27.6782
"2023-07-07",27.1034
"2023-07-08",28.0413
"2023-07-09",28.2472
"2023-07-10",27.813
"2023-07-11",27.5906
"2023-07-12",28.0962
"2023-07-13",27.6258
"2023-07-14",28.1423
"2023-07-15",28.1573
"2023-07-16",28.2414
"2023-07-17",28.3251
"2023-07-18",28.2546
"2023-07-19",28.1379
"2023-07-20",28.1092
"2023-07-21",28.3521
"2023-07-22",28.5085
"2023-07-23",28.2575
"2023-07-24",27.7397
"2023-07-25",27.0036
"2023-07-26",27.2378
"2023-07-27",27.8723
"2023-07-28",28.1624
"2023-07-29",28.0415
"2023-07-30",28.1109
"2023-07-31",27.8792
"2023-08-01",27.8052
"2023-08-02",27.8904
"2023-08-03",28.084
"2023-08-04",28.2624
"2023-08-05",28.0439
"2023-08-06",27.9594
"2023-08-07",27.9468
"2023-08-08",27.859
"2023-08-09",27.8415
"2023-08-10",28.0064
"2023-08-11",27.8786
"2023-08-12",28.0159
"2023-08-13",28.1092
"2023-08-14",27.9888
"2023-08-15",27.6797
"2023-08-16",27.9521
"2023-08-17",28.3949
"2023-08-18",28.0479
"2023-08-19",28.4161
"2023-08-20",28.3062
"2023-08-21",28.4972
"2023-08-22",28.333
"2023-08-23",28.2003
"2023-08-24",28.3154
"2023-08-25",28.1281
"2023-08-26",28.2887
"2023-08-27",28.3702
"2023-08-28",27.8541
"2023-08-29",26.6248
"2023-08-30",27.1786
"2023-08-31",26.3858
"2023-09-01",26.4483
"2023-09-02",26.4683
"2023-09-03",26.3496
"2023-09-04",27.3578
"2023-09-05",27.2195
"2023-09-06",26.451
"2023-09-07",26.018
"2023-09-08",27.2969
"2023-09-09",27.5717
"2023-09-10",27.1956
"2023-09-12",27.6041
"2023-09-13",27.1489
"2023-09-14",26.1729
"2023-09-15",27.2493
"2023-09-16",28.1151
"2023-09-17",27.1491
"2023-09-18",26.0364
"2023-09-19",26.1644
"2023-09-20",27.3789
"2023-09-21",27.5027
"2023-09-22",26.6912
"2023-09-23",27.3987
"2023-09-24",27.6411
"2023-09-25",28.0178
"2023-09-26",27.0614
"2023-09-27",26.6062
"2023-09-28",26.4207
"2023-09-29",25.8063
"2023-09-30",25.9505
"2023-10-01",26.2102
"2023-10-02",26.4549
"2023-10-03",26.1357
"2023-10-04",26.0929
"2023-10-05",26.7429
"2023-10-06",26.3928
"2023-10-07",26.7395
"2023-10-08",27.4658
"2023-10-09",27.4979
"2023-10-10",27.211
"2023-10-11",26.3775
"2023-10-12",26.441
"2023-10-13",27.4032
"2023-10-14",27.042
"2023-10-15",26.3014
"2023-10-16",27.647
"2023-10-17",26.5194
"2023-10-18",25.7799
"2023-10-19",26.0163
"2023-10-20",26.4455
"2023-10-21",26.8214
"2023-10-22",26.6993
"2023-10-23",26.6232
"2023-10-24",27.1898
"2023-10-25",27.1365
"2023-10-26",27.4323
"2023-10-27",27.5135
"2023-10-28",26.784
"2023-10-29",26.5735
"2023-10-30",26.6594
"2023-10-31",26.6719
"2023-11-01",26.637
"2023-11-02",26.8353
"2023-11-03",26.2833
"2023-11-04",26.5503
"2023-11-05",26.7036
"2023-11-06",26.5675
"2023-11-07",26.3987
"2023-11-08",26.913
"2023-11-09",26.6255
"2023-11-10",26.917
"2023-11-11",27.5052
"2023-11-12",26.3954
"2023-11-13",26.9198
"2023-11-14",26.8834
"2023-11-15",27.2591
"2023-11-16",27.9571
"2023-11-17",27.6179
"2023-11-18",26.9886
"2023-11-19",26.0612
"2023-11-20",27.204
"2023-11-21",27.4918
"2023-11-22",26.6516
"2023-11-23",27.2889
"2023-11-24",27.7383
"2023-11-25",27.4966
"2023-11-26",27.8729
"2023-11-27",27.5615
"2023-11-28",27.0246
"2023-11-29",27.0272
"2023-11-30",27.1249
"2023-12-01",26.26
"2023-12-02",27.0743
"2023-12-03",27.4888
"2023-12-04",26.4441
"2023-12-05",26.9837
"2023-12-06",27.431
"2023-12-07",27.8949
"2023-12-08",27.0994
"2023-12-09",26.9511
"2023-12-10",26.7725
"2023-12-11",27.1764
"2023-12-12",26.7627
"2023-12-13",27.6278
"2023-12-14",26.659
"2023-12-15",26.3597
"2023-12-16",26.1504
"2023-12-17",27.3274
"2023-12-18",26.9124
"2023-12-19",27.0722
"2023-12-20",27.5793
"2023-12-21",28.012
"2023-12-22",27.9965
"2023-12-23",28.0732
"2023-12-24",27.6062
"2023-12-25",27.7754
"2023-12-26",28.1198
"2023-12-27",28.0843
"2023-12-28",27.2385
"2023-12-29",26.9343
"2023-12-30",27.4976
"2023-12-31",27.4114
"2024-01-01",25.9539
"2024-01-02",27.0822
"2024-01-03",28.0871
"2024-01-04",28.0537
"2024-01-05",27.8525
"2024-01-06",27.2457
"2024-01-07",27.2957
"2024-01-08",26.3531
"2024-01-09",26.5347
"2024-01-10",26.1488
"2024-01-11",26.7537
"2024-01-12",27.7185
"2024-01-13",27.4987
"2024-01-14",26.9159
"2024-01-15",25.8103
"2024-01-16",26.2458
"2024-01-17",27.0954
"2024-01-18",27.648
"2024-01-19",26.886
"2024-01-20",27.3444
"2024-01-21",28.4513
"2024-01-22",28.305
"2024-01-23",27.4881
"2024-01-24",26.8325
"2024-01-25",26.9052
"2024-01-26",27.468
"2024-01-27",28.1987
"2024-01-28",28.4028
"2024-01-29",28.0645
"2024-01-30",27.9268
"2024-01-31",27.1539
"2024-02-01",27.5393
"2024-02-02",28.4173
"2024-02-03",28.6278
"2024-02-04",28.1363
"2024-02-05",28.0724
"2024-02-06",28.6434
"2024-02-07",27.9871
"2024-02-08",27.779
"2024-02-09",28.3529
"2024-02-10",28.9575
"2024-02-11",29.0307
"2024-02-12",29.2945
"2024-02-13",29.6858
"2024-02-14",29.5416
"2024-02-15",28.8996
"2024-02-16",28.9281
"2024-02-17",29.6362
"2024-02-18",29.5642
"2024-02-19",29.5336
"2024-02-20",29.6822
"2024-02-21",29.7954
"2024-02-22",29.0271
"2024-02-23",29.4582
"2024-02-24",28.793
"2024-02-25",29.5723
"2024-02-26",30.4352
"2024-02-27",30.3176
"2024-02-28",29.9927
"2024-02-29",30.0499
"2024-03-01",30.2957
"2024-03-02",29.4795
"2024-03-03",29.3111
"2024-03-04",29.1801
"2024-03-05",29.047
"2024-03-06",29.0424
"2024-03-07",29.3807
"2024-03-08",28.7726
"2024-03-09",29.387
"2024-03-10",29.6268
"2024-03-11",29.7311
"2024-03-12",29.8255
"2024-03-13",29.0599
"2024-03-14",26.0606
"2024-03-15",29.5875
"2024-03-16",29.9856
"2024-03-17",29.8739
"2024-03-18",29.5634
"2024-03-19",29.537
"2024-03-20",29.6742
"2024-03-21",29.4203
"2024-03-22",27.853
"2024-03-23",28.9426
"2024-03-24",28.483
"2024-03-25",29.9185
"2024-03-26",29.2917
"2024-03-27",29.2027
"2024-03-28",29.0133
"2024-03-29",29.0841
"2024-03-30",29.2598
"2024-03-31",29.6487
"2024-04-01",28.6887
"2024-04-02",29.1382
"2024-04-03",29.137
"2024-04-04",29.136
"2024-04-05",29.5698
"2024-04-06",29.7019
"2024-04-07",29.2828
"2024-04-08",29.8021
"2024-04-09",30.0691
"2024-04-10",30.2795
"2024-04-11",29.1164
"2024-04-12",27.4711
"2024-04-13",26.2145
"2024-04-14",28.7781
"2024-04-15",27.9117
"2024-04-16",28.397
"2024-04-17",29.2007
"2024-04-18",28.8889
"2024-04-19",29.4284
"2024-04-20",29.4149
"2024-04-21",29.3787
"2024-04-22",28.7645
"2024-04-23",28.7473
"2024-04-24",28.4988
"2024-04-25",29.0566
"2024-04-26",29.6412
"2024-04-27",29.0727
"2024-04-28",29.7041
"2024-04-29",28.6145
"2024-04-30",28.3931
"2024-05-01",29.6336
"2024-05-02",29.9942
"2024-05-03",30.1378
"2024-05-04",29.8761
"2024-05-05",29.5534
"2024-05-06",29.1671
"2024-05-07",29.0677
"2024-05-08",28.018
"2024-05-09",28.513
"2024-05-10",27.978
"2024-05-11",28.3766
"2024-05-12",27.3141
"2024-05-13",27.8103
"2024-05-14",27.5278
"2024-05-15",28.051
"2024-05-16",26.8234
"2024-05-17",27.2512
"2024-05-18",27.1512
"2024-05-19",26.6968
"2024-05-20",26.5939
"2024-05-21",27.8794
"2024-05-22",27.761
"2024-05-23",28.3137
"2024-05-24",27.6538
"2024-05-25",27.8395
"2024-05-26",27.5467
"2024-05-27",27.557
"2024-05-28",28.3382
"2024-05-29",28.179
"2024-05-30",28.3834
"2024-05-31",28.7114
"2024-06-01",28.0027
"2024-06-02",26.6397
"2024-06-03",27.6785
"2024-06-04",27.9444
"2024-06-05",28.1011
"2024-06-06",27.7624
"2024-06-07",27.1034
"2024-06-08",27.8182
"2024-06-09",27.7538
"2024-06-10",28.6056
"2024-06-11",28.3913
"2024-06-12",27.9966
"2024-06-13",28.4866
"2024-06-14",28.4239
"2024-06-15",27.8073
"2024-06-16",28.4287
"2024-06-17",28.3157
"2024-06-18",27.6369
"2024-06-19",27.2718
"2024-06-20",26.975
"2024-06-21",27.7089
"2024-06-22",27.6524
"2024-06-23",28.137
"2024-06-24",27.5142
"2024-06-25",26.8553
"2024-06-26",26.958
"2024-06-27",27.5402
"2024-06-28",28.1051
"2024-06-29",28.0302
"2024-06-30",27.9781
"2024-07-01",27.748
"2024-07-02",28.6504
"2024-07-03",27.9566
"2024-07-04",27.1353
"2024-07-05",26.9157
"2024-07-06",27.6545
"2024-07-07",27.0305
"2024-07-08",27.6627
"2024-07-09",28.3165
"2024-07-10",28.0123
"2024-07-11",28.3635
"2024-07-12",28.0329
"2024-07-13",26.6923
"2024-07-14",28.246
"2024-07-15",27.0212
"2024-07-16",27.3924
"2024-07-17",27.3914
"2024-07-18",28.0075
"2024-07-19",28.3962
"2024-07-20",28.6111
"2024-07-21",28.5372
"2024-07-22",26.9634
"2024-07-23",28.3333
"2024-07-24",28.7004
"2024-07-25",28.5561
"2024-07-26",28.4341
"2024-07-27",28.7528
"2024-07-28",28.4506
"2024-07-29",26.542
"2024-07-30",27.8495
"2024-07-31",27.9187
"2024-08-01",27.7678
"2024-08-02",27.7248
"2024-08-03",28.0569
"2024-08-04",28.0279
"2024-08-05",27.5532
"2024-08-06",27.6524
"2024-08-07",28.1648
"2024-08-08",27.6287
"2024-08-09",28.0908
"2024-08-10",27.9606
"2024-08-11",27.6346
"2024-08-12",27.229
"2024-08-13",26.9069
"2024-08-14",27.2566
"2024-08-15",27.6207
"2024-08-16",27.3025
"2024-08-17",26.8202
"2024-08-18",27.7536
"2024-08-19",26.7451
"2024-08-20",26.2508
"2024-08-21",25.7046
"2024-08-22",27.8046
"2024-08-23",28.0408
"2024-08-24",27.9191
"2024-08-25",28.2902
"2024-08-26",28.3485
"2024-08-27",28.4505
"2024-08-28",28.2091
"2024-08-29",28.0119
"2024-08-30",26.608
"2024-08-31",26.7414
"2024-09-01",27.1852
"2024-09-02",27.525
"2024-09-03",27.0086
"2024-09-04",27.2702
"2024-09-05",28.3395
"2024-09-06",28.1761
"2024-09-07",28.1477
"2024-09-08",27.7879
"2024-09-09",27.3
"2024-09-10",27.5098
"2024-09-11",26.9778
"2024-09-12",28.076
"2024-09-13",28.313
"2024-09-14",28.0158
"2024-09-15",28.5107
"2024-09-16",28.353
"2024-09-17",28.2762
"2024-09-18",28.2944
"2024-09-19",28.0091
"2024-09-20",27.9972
"2024-09-21",28.2259
"2024-09-22",28.2325
"2024-09-23",28.0295
"2024-09-24",28.0548
"2024-09-25",28.1404
"2024-09-26",28.1352
"2024-09-27",27.528
"2024-09-28",27.3625
"2024-09-29",27.136
"2024-09-30",26.9401
"2024-10-01",28.1673
"2024-10-02",28.1916
"2024-10-03",28.2937
"2024-10-04",28.4531
"2024-10-05",27.9507
"2024-10-06",27.352
"2024-10-07",26.4095
"2024-10-08",27.2214
"2024-10-09",27.2715
"2024-10-10",26.3159
"2024-10-11",25.7184
"2024-10-12",26.6002
"2024-10-13",26.1854
"2024-10-14",25.4582
"2024-10-15",27.3064
"2024-10-16",28.0353
"2024-10-17",28.4748
"2024-10-18",28.2498
"2024-10-19",27.4907
"2024-10-20",27.2426
"2024-10-21",27.2473
"2024-10-22",26.9393
"2024-10-23",26.4818
"2024-10-24",27.2014
"2024-10-25",26.7109
"2024-10-26",26.6977
"2024-10-27",27.2575
"2024-10-28",27.3929
"2024-10-29",27.7992
"2024-10-30",27.8437
"2024-10-31",27.4743
"2024-11-01",26.7011
"2024-11-02",26.3287
"2024-11-03",26.7279
"2024-11-04",25.9098
"2024-11-05",26.6851
"2024-11-06",27.7222
"2024-11-07",27.772
"2024-11-08",26.2208
"2024-11-09",27.3567
"2024-11-10",27.8504
"2024-11-11",28.2488
"2024-11-12",27.8858
"2024-11-13",27.2971
"2024-11-14",27.0996
"2024-11-15",26.5837
"2024-11-16",27.2173
"2024-11-17",27.8258
"2024-11-18",27.3091
"2024-11-19",26.6766
"2024-11-20",26.3945
"2024-11-21",26.9205
"2024-11-22",26.2334
"2024-11-23",27.1485
"2024-11-24",25.7885
"2024-11-25",25.1601
"2024-11-26",25.2429
"2024-11-27",25.9348
"2024-11-28",25.4867
"2024-11-29",25.5291
"2024-11-30",26.8314
"2024-12-01",28.187
"2024-12-02",27.9311
"2024-12-03",27.5713
"2024-12-04",27.8276
"2024-12-05",27.8365
"2024-12-06",27.9713
"2024-12-07",27.6926
"2024-12-08",27.5992
"2024-12-09",27.4617
"2024-12-10",27.3911
"2024-12-11",27.1582
"2024-12-12",26.9552
"2024-12-13",26.6911
"2024-12-14",26.593
"2024-12-15",27.3484
"2024-12-16",25.7039
"2024-12-17",26.5691
"2024-12-18",27.2409
"2024-12-19",27.726
"2024-12-20",27.5719
"2024-12-21",27.6671
"2024-12-22",27.6818
"2024-12-23",26.8514
"2024-12-24",26.5547
"2024-12-25",26.722
"2024-12-26",27.4022
"2024-12-27",27.2791
"2024-12-28",27.7191
"2024-12-29",27.5501
"2024-12-30",27.1942
"2024-12-31",27.1189
"2025-01-01",26.1656
"2025-01-02",26.0232
"2025-01-03",26.6597
"2025-01-04",26.4845
"2025-01-05",27.0534
"2025-01-06",26.2501
"2025-01-07",26.6795
"2025-01-08",27.2483
"2025-01-09",27.6904
"2025-01-10",28.0501
"2025-01-11",25.8587
"2025-01-12",25.3112
"2025-01-13",27.3264
"2025-01-14",25.5472
"2025-01-15",26.726
"2025-01-16",26.1899
"2025-01-17",27.3138
"2025-01-18",26.2607
"2025-01-19",25.2176
"2025-01-20",26.8602
"2025-01-21",25.9581
"2025-01-22",25.1923
"2025-01-23",26.593
"2025-01-24",25.6753
"2025-01-25",26.3332
"2025-01-26",26.9761
"2025-01-27",26.1981
"2025-01-28",25.4461
"2025-01-29",26.7359
